CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
02|02122|000302000000000|02-276|1683|151032|1.11
02|02122|000302000000000|02-309|77|151032|0.05
02|02122|000302000000000|02-312|366|151032|0.24
02|02122|000302000000000|02-314|77|151032|0.05
02|02122|000302000000000|02-315|0|151032|0.00
02|02122|000302000000000|02-503|40848|151032|27.04
02|02122|000302000000000|02-816|288|151032|0.19
02|02122|000302000000000|133|7317|151032|4.84
02|02122|000302000000000|135|78345|151032|51.87
02|02122|000302000000000|137|13241|151032|8.76
02|02122|000302000000000|79|149|151032|0.09
02|02122|000402000000000|02-1911|1752|153844|1.13
02|02122|000402000000000|02-276|1491|153844|0.96
02|02122|000402000000000|02-309|147|153844|0.09
02|02122|000402000000000|02-503|43169|153844|28.06
02|02122|000402000000000|02-816|198|153844|0.12
02|02122|000402000000000|02-865|304|153844|0.19
02|02122|000402000000000|133|6112|153844|3.97
02|02122|000402000000000|135|83857|153844|54.50
02|02122|000402000000000|137|10891|153844|7.07
02|02122|001002122000000|02-1911|2497|153028|1.63
02|02122|001002122000000|02-207|573|153028|0.37
02|02122|001002122000000|02-276|1608|153028|1.05
02|02122|001002122000000|02-503|39094|153028|25.54
02|02122|001002122000000|02-816|205|153028|0.13
02|02122|001002122000000|133|6547|153028|4.27
02|02122|001002122000000|135|82695|153028|54.03
02|02122|001002122000000|137|12048|153028|7.87
02|02122|001002122000000|79|200|153028|0.13
02|02123|000100000000000|13|51|10795|0.47
02|02123|000100000000000|131|314|10795|2.90
02|02123|000100000000000|132|16|10795|0.14
02|02123|000100000000000|133|331|10795|3.06
02|02123|000100000000000|135|3715|10795|34.41
02|02123|000100000000000|136|5123|10795|47.45
02|02123|000100000000000|137|680|10795|6.29
02|02123|000100000000000|36|12|10795|0.11
02|02123|000100000000000|57|1|10795|0.00
02|02123|000100000000000|87|181|10795|1.67
02|02123|000302000000000|02-207|19|10777|0.17
02|02123|000302000000000|02-276|47|10777|0.43
02|02123|000302000000000|02-309|10|10777|0.09
02|02123|000302000000000|02-312|17|10777|0.15
02|02123|000302000000000|02-314|10|10777|0.09
02|02123|000302000000000|02-315|0|10777|0.00
02|02123|000302000000000|02-503|5006|10777|46.45
02|02123|000302000000000|02-816|14|10777|0.12
02|02123|000302000000000|133|332|10777|3.08
02|02123|000302000000000|135|3822|10777|35.46
02|02123|000302000000000|137|553|10777|5.13
02|02123|000302000000000|79|11|10777|0.10
02|02123|000402000000000|02-1911|267|10786|2.47
02|02123|000402000000000|02-276|39|10786|0.36
02|02123|000402000000000|02-309|9|10786|0.08
02|02123|000402000000000|02-503|5085|10786|47.14
02|02123|000402000000000|02-816|11|10786|0.10
02|02123|000402000000000|02-865|13|10786|0.12
02|02123|000402000000000|133|294|10786|2.72
02|02123|000402000000000|135|4031|10786|37.37
02|02123|000402000000000|137|449|10786|4.16
02|02123|001002123000000|02-503|5541|10781|51.39
02|02123|001002123000000|02-856|104|10781|0.96
02|02123|001002123000000|133|249|10781|2.30
02|02123|001002123000000|135|4024|10781|37.32
02|02123|001002123000000|137|335|10781|3.10
02|02124|000100000000000|13|94|16270|0.57
02|02124|000100000000000|131|175|16270|1.07
02|02124|000100000000000|132|35|16270|0.21
02|02124|000100000000000|133|322|16270|1.97
02|02124|000100000000000|135|6445|16270|39.61
02|02124|000100000000000|136|5491|16270|33.74
02|02124|000100000000000|137|778|16270|4.78
02|02124|000100000000000|36|21|16270|0.12
02|02124|000100000000000|57|29|16270|0.17
02|02124|000100000000000|87|368|16270|2.26
02|02124|000302000000000|02-207|33|16264|0.20
02|02124|000302000000000|02-276|79|16264|0.48
02|02124|000302000000000|02-309|28|16264|0.17
02|02124|000302000000000|02-312|43|16264|0.26
02|02124|000302000000000|02-314|14|16264|0.08
02|02124|000302000000000|02-315|0|16264|0.00
02|02124|000302000000000|02-503|5188|16264|31.89
02|02124|000302000000000|02-816|25|16264|0.15
02|02124|000302000000000|133|289|16264|1.77
02|02124|000302000000000|135|6375|16264|39.19
02|02124|000302000000000|137|630|16264|3.87
02|02124|000302000000000|79|30|16264|0.18
02|02124|000402000000000|02-1911|162|17495|0.92
02|02124|000402000000000|02-276|103|17495|0.58
02|02124|000402000000000|02-309|34|17495|0.19
02|02124|000402000000000|02-503|5609|17495|32.06
02|02124|000402000000000|02-816|26|17495|0.14
02|02124|000402000000000|02-865|33|17495|0.18
02|02124|000402000000000|133|284|17495|1.62
02|02124|000402000000000|135|6765|17495|38.66
02|02124|000402000000000|137|578|17495|3.30
02|02124|001002124000000|02-503|4672|17457|26.76
02|02124|001002124000000|02-697|6677|17457|38.24
02|02124|001002124000000|02-852|1476|17457|8.45
02|02124|001002124000000|135|2989|17457|17.12
02|02125|000100000000000|13|462|65163|0.70
02|02125|000100000000000|131|1138|65163|1.74
02|02125|000100000000000|132|199|65163|0.30
02|02125|000100000000000|133|2135|65163|3.27
02|02125|000100000000000|135|18340|65163|28.14
02|02125|000100000000000|136|34069|65163|52.28
02|02125|000100000000000|137|4492|65163|6.89
02|02125|000100000000000|36|70|65163|0.10
02|02125|000100000000000|57|84|65163|0.12
02|02125|000100000000000|87|1258|65163|1.93
02|02125|000302000000000|02-207|93|64392|0.14
02|02125|000302000000000|02-276|429|64392|0.66
02|02125|000302000000000|02-309|93|64392|0.14
02|02125|000302000000000|02-312|209|64392|0.32
02|02125|000302000000000|02-314|103|64392|0.15
02|02125|000302000000000|02-315|8|64392|0.01
02|02125|000302000000000|02-503|32227|64392|50.04
02|02125|000302000000000|02-816|362|64392|0.56
02|02125|000302000000000|133|2125|64392|3.30
02|02125|000302000000000|135|18525|64392|28.76
02|02125|000302000000000|137|3897|64392|6.05
02|02125|000302000000000|79|58|64392|0.09
02|02125|000402000000000|02-1911|1032|65110|1.58
02|02125|000402000000000|02-276|412|65110|0.63
02|02125|000402000000000|02-309|94|65110|0.14
02|02125|000402000000000|02-503|32444|65110|49.82
02|02125|000402000000000|02-816|344|65110|0.52
02|02125|000402000000000|02-865|175|65110|0.26
02|02125|000402000000000|133|1979|65110|3.03
02|02125|000402000000000|135|20051|65110|30.79
02|02125|000402000000000|137|3452|65110|5.30
02|02125|001002125000000|02-1911|964|65361|1.47
02|02125|001002125000000|02-503|33706|65361|51.56
02|02125|001002125000000|02-816|734|65361|1.12
02|02125|001002125000000|133|1665|65361|2.54
02|02125|001002125000000|135|18527|65361|28.34
02|02125|001002125000000|137|3473|65361|5.31
02|02126|000100000000000|13|14|4769|0.29
02|02126|000100000000000|131|104|4769|2.18
02|02126|000100000000000|132|7|4769|0.14
02|02126|000100000000000|133|74|4769|1.55
02|02126|000100000000000|135|1632|4769|34.22
02|02126|000100000000000|136|2377|4769|49.84
02|02126|000100000000000|137|209|4769|4.38
02|02126|000100000000000|36|4|4769|0.08
02|02126|000100000000000|57|3|4769|0.06
02|02126|000100000000000|87|73|4769|1.53
02|02126|000302000000000|02-207|1|4773|0.02
02|02126|000302000000000|02-276|11|4773|0.23
02|02126|000302000000000|02-309|5|4773|0.10
02|02126|000302000000000|02-312|10|4773|0.20
02|02126|000302000000000|02-314|8|4773|0.16
02|02126|000302000000000|02-315|0|4773|0.00
02|02126|000302000000000|02-503|2314|4773|48.48
02|02126|000302000000000|02-816|7|4773|0.14
02|02126|000302000000000|133|61|4773|1.27
02|02126|000302000000000|135|1682|4773|35.23
02|02126|000302000000000|137|140|4773|2.93
02|02126|000302000000000|79|5|4773|0.10
02|02126|000402000000000|02-1911|91|4795|1.89
02|02126|000402000000000|02-276|12|4795|0.25
02|02126|000402000000000|02-309|4|4795|0.08
02|02126|000402000000000|02-503|2333|4795|48.65
02|02126|000402000000000|02-816|9|4795|0.18
02|02126|000402000000000|02-865|11|4795|0.22
02|02126|000402000000000|133|55|4795|1.14
02|02126|000402000000000|135|1792|4795|37.37
02|02126|000402000000000|137|120|4795|2.50
02|02126|001002126000000|02-503|2622|4789|54.75
02|02126|001002126000000|135|1768|4789|36.91
02|02127|000100000000000|13|13|6119|0.21
02|02127|000100000000000|131|29|6119|0.47
02|02127|000100000000000|132|9|6119|0.14
02|02127|000100000000000|133|94|6119|1.53
02|02127|000100000000000|135|2806|6119|45.85
02|02127|000100000000000|136|2704|6119|44.19
02|02127|000100000000000|137|266|6119|4.34
02|02127|000100000000000|36|2|6119|0.03
02|02127|000100000000000|57|2|6119|0.03
02|02127|000100000000000|87|64|6119|1.04
02|02127|000302000000000|02-207|6|6121|0.09
02|02127|000302000000000|02-276|10|6121|0.16
02|02127|000302000000000|02-309|4|6121|0.06
02|02127|000302000000000|02-312|9|6121|0.14
02|02127|000302000000000|02-314|1|6121|0.01
02|02127|000302000000000|02-315|0|6121|0.00
02|02127|000302000000000|02-503|2726|6121|44.53
02|02127|000302000000000|02-816|4|6121|0.06
02|02127|000302000000000|133|94|6121|1.53
02|02127|000302000000000|135|2883|6121|47.10
02|02127|000302000000000|137|185|6121|3.02
02|02127|000302000000000|79|3|6121|0.04
02|02127|000402000000000|02-1911|20|5874|0.34
02|02127|000402000000000|02-276|8|5874|0.13
02|02127|000402000000000|02-309|5|5874|0.08
02|02127|000402000000000|02-503|2622|5874|44.63
02|02127|000402000000000|02-816|4|5874|0.06
02|02127|000402000000000|02-865|9|5874|0.15
02|02127|000402000000000|133|88|5874|1.49
02|02127|000402000000000|135|2785|5874|47.41
02|02127|000402000000000|137|172|5874|2.92
02|02127|001002127000000|02-503|2821|5857|48.16
02|02127|001002127000000|135|2774|5857|47.36
02|02128|000100000000000|13|165|35032|0.47
02|02128|000100000000000|131|550|35032|1.56
02|02128|000100000000000|132|88|35032|0.25
02|02128|000100000000000|133|1089|35032|3.10
02|02128|000100000000000|135|5703|35032|16.27
02|02128|000100000000000|136|23296|35032|66.49
02|02128|000100000000000|137|1656|35032|4.72
02|02128|000100000000000|36|30|35032|0.08
02|02128|000100000000000|57|43|35032|0.12
02|02128|000100000000000|87|362|35032|1.03
02|02128|000302000000000|02-207|74|34903|0.21
02|02128|000302000000000|02-276|156|34903|0.44
02|02128|000302000000000|02-309|27|34903|0.07
02|02128|000302000000000|02-312|82|34903|0.23
02|02128|000302000000000|02-314|17|34903|0.04
02|02128|000302000000000|02-315|38|34903|0.10
02|02128|000302000000000|02-503|21850|34903|62.60
02|02128|000302000000000|02-816|43|34903|0.12
02|02128|000302000000000|133|1091|34903|3.12
02|02128|000302000000000|135|5634|34903|16.14
02|02128|000302000000000|137|1423|34903|4.07
02|02128|000302000000000|79|26|34903|0.07
02|02128|000402000000000|02-1911|499|35215|1.41
02|02128|000402000000000|02-276|139|35215|0.39
02|02128|000402000000000|02-309|32|35215|0.09
02|02128|000402000000000|02-503|22392|35215|63.58
02|02128|000402000000000|02-816|39|35215|0.11
02|02128|000402000000000|02-865|78|35215|0.22
02|02128|000402000000000|133|984|35215|2.79
02|02128|000402000000000|135|6038|35215|17.14
02|02128|000402000000000|137|1273|35215|3.61
02|02128|001002128000000|02-207|65|34953|0.18
02|02128|001002128000000|02-276|124|34953|0.35
02|02128|001002128000000|02-309|34|34953|0.09
02|02128|001002128000000|02-503|22536|34953|64.47
02|02128|001002128000000|02-816|34|34953|0.09
02|02128|001002128000000|02-850|853|34953|2.44
02|02128|001002128000000|02-877|2390|34953|6.83
02|02128|001002128000000|133|817|34953|2.33
02|02128|001002128000000|135|4360|34953|12.47
02|02128|001002128000000|137|948|34953|2.71
02|02129|000100000000000|13|979|139481|0.70
02|02129|000100000000000|131|2996|139481|2.14
02|02129|000100000000000|132|297|139481|0.21
02|02129|000100000000000|133|4925|139481|3.53
02|02129|000100000000000|135|24628|139481|17.65
02|02129|000100000000000|136|90150|139481|64.63
02|02129|000100000000000|137|8745|139481|6.26
02|02129|000100000000000|36|232|139481|0.16
02|02129|000100000000000|57|8|139481|0.00
02|02129|000100000000000|87|1607|139481|1.15
02|02129|000302000000000|02-207|232|139375|0.16
02|02129|000302000000000|02-276|1028|139375|0.73
02|02129|000302000000000|02-309|180|139375|0.12
02|02129|000302000000000|02-312|328|139375|0.23
02|02129|000302000000000|02-314|128|139375|0.09
02|02129|000302000000000|02-315|3|139375|0.00
02|02129|000302000000000|02-503|86553|139375|62.10
02|02129|000302000000000|02-816|640|139375|0.45
02|02129|000302000000000|133|5012|139375|3.59
02|02129|000302000000000|135|25539|139375|18.32
02|02129|000302000000000|137|7777|139375|5.57
02|02129|000302000000000|79|147|139375|0.10
02|02129|000402000000000|02-1911|2824|141036|2.00
02|02129|000402000000000|02-276|978|141036|0.69
02|02129|000402000000000|02-309|155|141036|0.10
02|02129|000402000000000|02-503|87118|141036|61.77
02|02129|000402000000000|02-816|684|141036|0.48
02|02129|000402000000000|02-865|299|141036|0.21
02|02129|000402000000000|133|4756|141036|3.37
02|02129|000402000000000|135|27706|141036|19.64
02|02129|000402000000000|137|7104|141036|5.03
02|02129|001002129000000|02-1911|2745|140208|1.95
02|02129|001002129000000|02-276|1130|140208|0.80
02|02129|001002129000000|02-503|77025|140208|54.93
02|02129|001002129000000|02-816|1091|140208|0.77
02|02129|001002129000000|133|5477|140208|3.90
02|02129|001002129000000|135|30089|140208|21.46
02|02129|001002129000000|137|7836|140208|5.58
02|02130|000100000000000|13|1094|173064|0.63
02|02130|000100000000000|131|3732|173064|2.15
02|02130|000100000000000|132|374|173064|0.21
02|02130|000100000000000|133|5967|173064|3.44
02|02130|000100000000000|135|36661|173064|21.18
02|02130|000100000000000|136|105388|173064|60.89
02|02130|000100000000000|137|11701|173064|6.76
02|02130|000100000000000|36|163|173064|0.09
02|02130|000100000000000|57|2|173064|0.00
02|02130|000100000000000|87|2614|173064|1.51
02|02130|000302000000000|02-207|230|172175|0.13
02|02130|000302000000000|02-276|1116|172175|0.64
02|02130|000302000000000|02-309|198|172175|0.11
02|02130|000302000000000|02-312|368|172175|0.21
02|02130|000302000000000|02-314|138|172175|0.08
02|02130|000302000000000|02-315|0|172175|0.00
02|02130|000302000000000|02-503|100667|172175|58.46
02|02130|000302000000000|02-816|356|172175|0.20
02|02130|000302000000000|133|6263|172175|3.63
02|02130|000302000000000|135|38092|172175|22.12
02|02130|000302000000000|137|9951|172175|5.77
02|02130|000302000000000|79|174|172175|0.10
02|02130|000402000000000|02-1911|3407|176077|1.93
02|02130|000402000000000|02-276|1027|176077|0.58
02|02130|000402000000000|02-309|203|176077|0.11
02|02130|000402000000000|02-503|103842|176077|58.97
02|02130|000402000000000|02-816|378|176077|0.21
02|02130|000402000000000|02-865|324|176077|0.18
02|02130|000402000000000|133|5577|176077|3.16
02|02130|000402000000000|135|41983|176077|23.84
02|02130|000402000000000|137|8815|176077|5.00
02|02130|001002130000000|02-1911|2792|175757|1.58
02|02130|001002130000000|02-244|149|175757|0.08
02|02130|001002130000000|02-276|947|175757|0.53
02|02130|001002130000000|02-309|293|175757|0.16
02|02130|001002130000000|02-503|104918|175757|59.69
02|02130|001002130000000|02-816|361|175757|0.20
02|02130|001002130000000|133|4641|175757|2.64
02|02130|001002130000000|135|42692|175757|24.29
02|02130|001002130000000|137|7059|175757|4.01
02|02130|001002130000000|79|279|175757|0.15
02|02131|000100000000000|13|20|2411|0.82
02|02131|000100000000000|131|61|2411|2.53
02|02131|000100000000000|132|3|2411|0.12
02|02131|000100000000000|133|53|2411|2.19
02|02131|000100000000000|135|933|2411|38.69
02|02131|000100000000000|136|1042|2411|43.21
02|02131|000100000000000|137|180|2411|7.46
02|02131|000100000000000|36|3|2411|0.12
02|02131|000100000000000|57|3|2411|0.12
02|02131|000100000000000|87|41|2411|1.70
02|02131|000302000000000|02-207|5|2409|0.20
02|02131|000302000000000|02-276|14|2409|0.58
02|02131|000302000000000|02-309|2|2409|0.08
02|02131|000302000000000|02-312|5|2409|0.20
02|02131|000302000000000|02-314|1|2409|0.04
02|02131|000302000000000|02-315|3|2409|0.12
02|02131|000302000000000|02-503|1020|2409|42.34
02|02131|000302000000000|02-816|3|2409|0.12
02|02131|000302000000000|133|59|2409|2.44
02|02131|000302000000000|135|951|2409|39.47
02|02131|000302000000000|137|155|2409|6.43
02|02131|000302000000000|79|5|2409|0.20
02|02131|000402000000000|02-1911|45|2411|1.86
02|02131|000402000000000|02-276|13|2411|0.53
02|02131|000402000000000|02-309|2|2411|0.08
02|02131|000402000000000|02-503|1031|2411|42.76
02|02131|000402000000000|02-816|4|2411|0.16
02|02131|000402000000000|02-865|4|2411|0.16
02|02131|000402000000000|133|46|2411|1.90
02|02131|000402000000000|135|988|2411|40.97
02|02131|000402000000000|137|133|2411|5.51
02|02131|001002131000000|02-503|1173|2401|48.85
02|02131|001002131000000|135|872|2401|36.31
02|02131|001002131000000|137|151|2401|6.28
02|02132|000100000000000|13|513|85866|0.59
02|02132|000100000000000|131|1619|85866|1.88
02|02132|000100000000000|132|197|85866|0.22
02|02132|000100000000000|133|3142|85866|3.65
02|02132|000100000000000|135|19127|85866|22.27
02|02132|000100000000000|136|50424|85866|58.72
02|02132|000100000000000|137|6057|85866|7.05
02|02132|000100000000000|36|73|85866|0.08
02|02132|000100000000000|57|100|85866|0.11
02|02132|000100000000000|87|1203|85866|1.40
02|02132|000302000000000|02-207|117|85701|0.13
02|02132|000302000000000|02-276|500|85701|0.58
02|02132|000302000000000|02-309|130|85701|0.15
02|02132|000302000000000|02-312|185|85701|0.21
02|02132|000302000000000|02-314|47|85701|0.05
02|02132|000302000000000|02-315|57|85701|0.06
02|02132|000302000000000|02-503|48332|85701|56.39
02|02132|000302000000000|02-816|228|85701|0.26
02|02132|000302000000000|133|3184|85701|3.71
02|02132|000302000000000|135|19509|85701|22.76
02|02132|000302000000000|137|5451|85701|6.36
02|02132|000302000000000|79|159|85701|0.18
02|02132|000402000000000|02-1911|1603|88051|1.82
02|02132|000402000000000|02-276|481|88051|0.54
02|02132|000402000000000|02-309|144|88051|0.16
02|02132|000402000000000|02-503|50190|88051|57.00
02|02132|000402000000000|02-816|246|88051|0.27
02|02132|000402000000000|02-865|180|88051|0.20
02|02132|000402000000000|133|3040|88051|3.45
02|02132|000402000000000|135|20720|88051|23.53
02|02132|000402000000000|137|4962|88051|5.63
02|02132|001002132000000|02-1911|1720|87906|1.95
02|02132|001002132000000|02-244|180|87906|0.20
02|02132|001002132000000|02-276|478|87906|0.54
02|02132|001002132000000|02-309|235|87906|0.26
02|02132|001002132000000|02-503|52371|87906|59.57
02|02132|001002132000000|02-816|248|87906|0.28
02|02132|001002132000000|133|2961|87906|3.36
02|02132|001002132000000|135|17261|87906|19.63
02|02132|001002132000000|137|4791|87906|5.45
02|02132|001002132000000|79|151|87906|0.17
02|02133|000100000000000|13|878|93007|0.94
02|02133|000100000000000|131|1432|93007|1.53
02|02133|000100000000000|132|208|93007|0.22
02|02133|000100000000000|133|3861|93007|4.15
02|02133|000100000000000|135|27176|93007|29.21
02|02133|000100000000000|136|45521|93007|48.94
02|02133|000100000000000|137|9332|93007|10.03
02|02133|000100000000000|36|96|93007|0.10
02|02133|000100000000000|57|18|93007|0.01
02|02133|000100000000000|87|1951|93007|2.09
02|02133|000302000000000|02-207|161|92850|0.17
02|02133|000302000000000|02-276|889|92850|0.95
02|02133|000302000000000|02-309|137|92850|0.14
02|02133|000302000000000|02-312|214|92850|0.23
02|02133|000302000000000|02-314|38|92850|0.04
02|02133|000302000000000|02-315|51|92850|0.05
02|02133|000302000000000|02-503|44202|92850|47.60
02|02133|000302000000000|02-816|64|92850|0.06
02|02133|000302000000000|133|4246|92850|4.57
02|02133|000302000000000|135|28413|92850|30.60
02|02133|000302000000000|137|8466|92850|9.11
02|02133|000302000000000|79|75|92850|0.08
02|02133|000402000000000|02-1911|1354|94225|1.43
02|02133|000402000000000|02-276|803|94225|0.85
02|02133|000402000000000|02-309|143|94225|0.15
02|02133|000402000000000|02-503|45255|94225|48.02
02|02133|000402000000000|02-816|48|94225|0.05
02|02133|000402000000000|02-865|193|94225|0.20
02|02133|000402000000000|133|3815|94225|4.04
02|02133|000402000000000|135|30708|94225|32.59
02|02133|000402000000000|137|7522|94225|7.98
02|02133|001002133000000|02-1911|1373|93982|1.46
02|02133|001002133000000|02-276|900|93982|0.95
02|02133|001002133000000|02-309|241|93982|0.25
02|02133|001002133000000|02-503|40349|93982|42.93
02|02133|001002133000000|02-808|774|93982|0.82
02|02133|001002133000000|02-886|3993|93982|4.24
02|02133|001002133000000|133|3871|93982|4.11
02|02133|001002133000000|135|29004|93982|30.86
02|02133|001002133000000|137|7795|93982|8.29
02|02134|000100000000000|13|926|104524|0.88
02|02134|000100000000000|131|2728|104524|2.60
02|02134|000100000000000|132|278|104524|0.26
02|02134|000100000000000|133|4394|104524|4.20
02|02134|000100000000000|135|27463|104524|26.27
02|02134|000100000000000|136|55100|104524|52.71
02|02134|000100000000000|137|9114|104524|8.71
02|02134|000100000000000|36|128|104524|0.12
02|02134|000100000000000|57|4|104524|0.00
02|02134|000100000000000|87|2169|104524|2.07
02|02134|000302000000000|02-207|175|104278|0.16
02|02134|000302000000000|02-276|892|104278|0.85
02|02134|000302000000000|02-309|131|104278|0.12
02|02134|000302000000000|02-312|300|104278|0.28
02|02134|000302000000000|02-314|89|104278|0.08
02|02134|000302000000000|02-315|4|104278|0.00
02|02134|000302000000000|02-503|53411|104278|51.21
02|02134|000302000000000|02-816|237|104278|0.22
02|02134|000302000000000|133|4692|104278|4.49
02|02134|000302000000000|135|28680|104278|27.50
02|02134|000302000000000|137|8149|104278|7.81
02|02134|000302000000000|79|121|104278|0.11
02|02134|000402000000000|02-1911|2675|105517|2.53
02|02134|000402000000000|02-276|810|105517|0.76
02|02134|000402000000000|02-309|119|105517|0.11
02|02134|000402000000000|02-503|54871|105517|52.00
02|02134|000402000000000|02-816|234|105517|0.22
02|02134|000402000000000|02-865|233|105517|0.22
02|02134|000402000000000|133|4402|105517|4.17
02|02134|000402000000000|135|30641|105517|29.03
02|02134|000402000000000|137|7130|105517|6.75
02|02134|001002134000000|02-1911|2603|105490|2.46
02|02134|001002134000000|02-276|822|105490|0.77
02|02134|001002134000000|02-309|140|105490|0.13
02|02134|001002134000000|02-503|54682|105490|51.83
02|02134|001002134000000|02-816|260|105490|0.24
02|02134|001002134000000|133|4163|105490|3.94
02|02134|001002134000000|135|29435|105490|27.90
02|02134|001002134000000|137|7184|105490|6.81
03|03001|000100000000000|13|49|11450|0.42
03|03001|000100000000000|131|160|11450|1.39
03|03001|000100000000000|132|35|11450|0.30
03|03001|000100000000000|133|214|11450|1.86
03|03001|000100000000000|135|2771|11450|24.20
03|03001|000100000000000|136|6649|11450|58.06
03|03001|000100000000000|137|859|11450|7.50
03|03001|000100000000000|36|0|11450|0.00
03|03001|000100000000000|57|18|11450|0.15
03|03001|000100000000000|87|11|11450|0.09
03|03001|000303000000000|03-183|88|11594|0.75
03|03001|000303000000000|03-198|61|11594|0.52
03|03001|000303000000000|03-218|34|11594|0.29
03|03001|000303000000000|03-501|52|11594|0.44
03|03001|000303000000000|03-503|6774|11594|58.42
03|03001|000303000000000|03-504|638|11594|5.50
03|03001|000303000000000|03-505|252|11594|2.17
03|03001|000303000000000|03-506|2515|11594|21.69
03|03001|000403000000000|03-501|63|11460|0.54
03|03001|000403000000000|03-503|7274|11460|63.47
03|03001|000403000000000|03-504|473|11460|4.12
03|03001|000403000000000|03-505|238|11460|2.07
03|03001|000403000000000|03-506|2303|11460|20.09
03|03001|000403000000000|03-69|290|11460|2.53
03|03001|000603000000000|03-183|67|11359|0.58
03|03001|000603000000000|03-501|63|11359|0.55
03|03001|000603000000000|03-503|7020|11359|61.80
03|03001|000603000000000|03-504|501|11359|4.41
03|03001|000603000000000|03-505|224|11359|1.97
03|03001|000603000000000|03-506|2184|11359|19.22
03|03001|000603000000000|03-69|313|11359|2.75
03|03001|000703001000000|03-183|74|11377|0.65
03|03001|000703001000000|03-501|64|11377|0.56
03|03001|000703001000000|03-503|7174|11377|63.05
03|03001|000703001000000|03-504|470|11377|4.13
03|03001|000703001000000|03-505|209|11377|1.83
03|03001|000703001000000|03-506|2149|11377|18.88
03|03001|000703001000000|03-69|315|11377|2.76
03|03002|000100000000000|13|11|3338|0.32
03|03002|000100000000000|131|17|3338|0.50
03|03002|000100000000000|132|4|3338|0.11
03|03002|000100000000000|133|30|3338|0.89
03|03002|000100000000000|135|493|3338|14.76
03|03002|000100000000000|136|2595|3338|77.74
03|03002|000100000000000|137|101|3338|3.02
03|03002|000100000000000|36|1|3338|0.02
03|03002|000100000000000|57|1|3338|0.02
03|03002|000100000000000|87|0|3338|0.00
03|03002|000303000000000|03-183|5|3038|0.16
03|03002|000303000000000|03-198|6|3038|0.19
03|03002|000303000000000|03-218|2|3038|0.06
03|03002|000303000000000|03-501|159|3038|5.23
03|03002|000303000000000|03-503|2329|3038|76.66
03|03002|000303000000000|03-504|57|3038|1.87
03|03002|000303000000000|03-505|20|3038|0.65
03|03002|000303000000000|03-506|364|3038|11.98
03|03002|000403000000000|03-501|5|3211|0.15
03|03002|000403000000000|03-503|2389|3211|74.40
03|03002|000403000000000|03-504|68|3211|2.11
03|03002|000403000000000|03-505|17|3211|0.52
03|03002|000403000000000|03-506|369|3211|11.49
03|03002|000403000000000|03-69|215|3211|6.69
03|03002|000603000000000|03-183|2|2862|0.06
03|03002|000603000000000|03-501|7|2862|0.24
03|03002|000603000000000|03-503|1774|2862|61.98
03|03002|000603000000000|03-504|69|2862|2.41
03|03002|000603000000000|03-505|19|2862|0.66
03|03002|000603000000000|03-506|330|2862|11.53
03|03002|000603000000000|03-69|453|2862|15.82
03|03003|000100000000000|13|6|3155|0.19
03|03003|000100000000000|131|15|3155|0.47
03|03003|000100000000000|132|4|3155|0.12
03|03003|000100000000000|133|16|3155|0.50
03|03003|000100000000000|135|599|3155|18.98
03|03003|000100000000000|136|2165|3155|68.62
03|03003|000100000000000|137|103|3155|3.26
03|03003|000100000000000|36|0|3155|0.00
03|03003|000100000000000|57|5|3155|0.15
03|03003|000100000000000|87|0|3155|0.00
03|03003|000303000000000|03-183|3|3172|0.09
03|03003|000303000000000|03-198|5|3172|0.15
03|03003|000303000000000|03-218|6|3172|0.18
03|03003|000303000000000|03-501|22|3172|0.69
03|03003|000303000000000|03-503|1930|3172|60.84
03|03003|000303000000000|03-504|107|3172|3.37
03|03003|000303000000000|03-505|14|3172|0.44
03|03003|000303000000000|03-506|810|3172|25.53
03|03003|000403000000000|03-501|23|3151|0.72
03|03003|000403000000000|03-503|1917|3151|60.83
03|03003|000403000000000|03-504|90|3151|2.85
03|03003|000403000000000|03-505|12|3151|0.38
03|03003|000403000000000|03-506|767|3151|24.34
03|03003|000403000000000|03-69|96|3151|3.04
03|03003|000603000000000|03-183|2|3138|0.06
03|03003|000603000000000|03-501|27|3138|0.86
03|03003|000603000000000|03-503|1871|3138|59.62
03|03003|000603000000000|03-504|86|3138|2.74
03|03003|000603000000000|03-505|12|3138|0.38
03|03003|000603000000000|03-506|767|3138|24.44
03|03003|000603000000000|03-69|99|3138|3.15
03|03004|000100000000000|13|4|1461|0.27
03|03004|000100000000000|131|6|1461|0.41
03|03004|000100000000000|132|3|1461|0.20
03|03004|000100000000000|133|12|1461|0.82
03|03004|000100000000000|135|470|1461|32.16
03|03004|000100000000000|136|717|1461|49.07
03|03004|000100000000000|137|12|1461|0.82
03|03004|000100000000000|36|0|1461|0.00
03|03004|000100000000000|57|2|1461|0.13
03|03004|000100000000000|87|0|1461|0.00
03|03004|000303000000000|03-183|3|1391|0.21
03|03004|000303000000000|03-198|2|1391|0.14
03|03004|000303000000000|03-218|3|1391|0.21
03|03004|000303000000000|03-501|2|1391|0.14
03|03004|000303000000000|03-503|639|1391|45.93
03|03004|000303000000000|03-504|11|1391|0.79
