CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
02|02075|122|106|00030200000|VR|1920
02|02075|122|106|00040200000|CSCCC|3840
02|02075|122|106|00040200000|VB|1632
02|02075|122|106|00040200000|VII|2880
02|02075|122|106|00040200000|VN|960
02|02075|122|106|00040200000|VR|1920
02|02075|122|106|00100207500|CSCCC|3840
02|02075|122|106|00100207500|VB|1632
02|02075|122|106|00100207500|VII|2880
02|02075|122|106|00100207500|VN|960
02|02075|122|106|00100207500|VR|1920
02|02076|157|136|00010000000|CSCCC|4680
02|02076|157|136|00010000000|VB|1989
02|02076|157|136|00010000000|VII|3510
02|02076|157|136|00010000000|VN|1170
02|02076|157|136|00010000000|VR|2340
02|02076|157|136|00030200000|CSCCC|4680
02|02076|157|136|00030200000|VB|1989
02|02076|157|136|00030200000|VII|3510
02|02076|157|136|00030200000|VN|1170
02|02076|157|136|00030200000|VR|2340
02|02076|157|136|00040200000|CSCCC|4680
02|02076|157|136|00040200000|VB|1989
02|02076|157|136|00040200000|VII|3510
02|02076|157|136|00040200000|VN|1170
02|02076|157|136|00040200000|VR|2340
02|02076|157|136|00100207600|CSCCC|4680
02|02076|157|136|00100207600|VB|1989
02|02076|157|136|00100207600|VII|3510
02|02076|157|136|00100207600|VN|1170
02|02076|157|136|00100207600|VR|2340
02|02077|1123|980|00010000000|CSCCC|34440
02|02077|1123|980|00010000000|VB|14637
02|02077|1123|980|00010000000|VII|25830
02|02077|1123|980|00010000000|VN|8610
02|02077|1123|980|00010000000|VR|17220
02|02077|1123|980|00030200000|CSCCC|34440
02|02077|1123|980|00030200000|VB|14637
02|02077|1123|980|00030200000|VII|25830
02|02077|1123|980|00030200000|VN|8610
02|02077|1123|980|00030200000|VR|17220
02|02077|1123|980|00040200000|CSCCC|34440
02|02077|1123|980|00040200000|VB|14637
02|02077|1123|980|00040200000|VII|25830
02|02077|1123|980|00040200000|VN|8610
02|02077|1123|980|00040200000|VR|17220
02|02077|1123|980|00100207700|CSCCC|34440
02|02077|1123|980|00100207700|VB|14637
02|02077|1123|980|00100207700|VII|25830
02|02077|1123|980|00100207700|VN|8610
02|02077|1123|980|00100207700|VR|17220
02|02078|50|43|00010000000|CSCCC|1520
02|02078|50|43|00010000000|VB|646
02|02078|50|43|00010000000|VII|1140
02|02078|50|43|00010000000|VN|380
02|02078|50|43|00010000000|VR|760
02|02078|50|43|00030200000|CSCCC|1520
02|02078|50|43|00030200000|VB|646
02|02078|50|43|00030200000|VII|1140
02|02078|50|43|00030200000|VN|380
02|02078|50|43|00030200000|VR|760
02|02078|50|43|00040200000|CSCCC|1520
02|02078|50|43|00040200000|VB|646
02|02078|50|43|00040200000|VII|1140
02|02078|50|43|00040200000|VN|380
02|02078|50|43|00040200000|VR|760
02|02078|50|43|00100207800|CSCCC|1520
02|02078|50|43|00100207800|VB|646
02|02078|50|43|00100207800|VII|1140
02|02078|50|43|00100207800|VN|380
02|02078|50|43|00100207800|VR|760
02|02079|948|847|00010000000|CSCCC|30640
02|02079|948|847|00010000000|VB|13022
02|02079|948|847|00010000000|VII|22980
02|02079|948|847|00010000000|VN|7660
02|02079|948|847|00010000000|VR|15320
02|02079|948|847|00030200000|CSCCC|30640
02|02079|948|847|00030200000|VB|13022
02|02079|948|847|00030200000|VII|22980
02|02079|948|847|00030200000|VN|7660
02|02079|948|847|00030200000|VR|15320
02|02079|948|847|00040200000|CSCCC|30640
02|02079|948|847|00040200000|VB|13022
02|02079|948|847|00040200000|VII|22980
02|02079|948|847|00040200000|VN|7660
02|02079|948|847|00040200000|VR|15320
02|02079|948|847|00100207900|CSCCC|30640
02|02079|948|847|00100207900|VB|13022
02|02079|948|847|00100207900|VII|22980
02|02079|948|847|00100207900|VN|7660
02|02079|948|847|00100207900|VR|15320
02|02080|760|760|00010000000|CSCCC|26800
02|02080|760|760|00010000000|VB|11390
02|02080|760|760|00010000000|VII|20100
02|02080|760|760|00010000000|VN|6700
02|02080|760|760|00010000000|VR|13400
02|02080|760|760|00030200000|CSCCC|26800
02|02080|760|760|00030200000|VB|11390
02|02080|760|760|00030200000|VII|20100
02|02080|760|760|00030200000|VN|6700
02|02080|760|760|00030200000|VR|13400
02|02080|760|760|00040200000|CSCCC|26800
02|02080|760|760|00040200000|VB|11390
02|02080|760|760|00040200000|VII|20100
02|02080|760|760|00040200000|VN|6700
02|02080|760|760|00040200000|VR|13400
02|02080|760|760|00100208000|CSCCC|26800
02|02080|760|760|00100208000|VB|11390
02|02080|760|760|00100208000|VII|20100
02|02080|760|760|00100208000|VN|6700
02|02080|760|760|00100208000|VR|13400
02|02081|46|39|00010000000|CSCCC|1520
02|02081|46|39|00010000000|VB|646
02|02081|46|39|00010000000|VII|1140
02|02081|46|39|00010000000|VN|380
02|02081|46|39|00010000000|VR|760
02|02081|46|39|00030200000|CSCCC|1520
02|02081|46|39|00030200000|VB|646
02|02081|46|39|00030200000|VII|1140
02|02081|46|39|00030200000|VN|380
02|02081|46|39|00030200000|VR|760
02|02081|46|39|00040200000|CSCCC|1520
02|02081|46|39|00040200000|VB|646
02|02081|46|39|00040200000|VII|1140
02|02081|46|39|00040200000|VN|380
02|02081|46|39|00040200000|VR|760
02|02081|46|39|00100208100|CSCCC|1520
02|02081|46|39|00100208100|VB|646
02|02081|46|39|00100208100|VII|1140
02|02081|46|39|00100208100|VN|380
02|02081|46|39|00100208100|VR|760
02|02082|238|238|00010000000|CSCCC|7960
02|02082|238|238|00010000000|VB|3383
02|02082|238|238|00010000000|VII|5970
02|02082|238|238|00010000000|VN|1990
02|02082|238|238|00010000000|VR|3980
02|02082|238|238|00030200000|CSCCC|7960
02|02082|238|238|00030200000|VB|3383
02|02082|238|238|00030200000|VII|5970
02|02082|238|238|00030200000|VN|1990
02|02082|238|238|00030200000|VR|3980
02|02082|238|238|00040200000|CSCCC|7960
02|02082|238|238|00040200000|VB|3383
02|02082|238|238|00040200000|VII|5970
02|02082|238|238|00040200000|VN|1990
02|02082|238|238|00040200000|VR|3980
02|02082|238|238|00100208200|CSCCC|7960
02|02082|238|238|00100208200|VB|3383
02|02082|238|238|00100208200|VII|5970
02|02082|238|238|00100208200|VN|1990
02|02082|238|238|00100208200|VR|3980
02|02083|124|124|00010000000|CSCCC|4240
02|02083|124|124|00010000000|VB|1802
02|02083|124|124|00010000000|VII|3180
02|02083|124|124|00010000000|VN|1060
02|02083|124|124|00010000000|VR|2120
02|02083|124|124|00030200000|CSCCC|4240
02|02083|124|124|00030200000|VB|1802
02|02083|124|124|00030200000|VII|3180
02|02083|124|124|00030200000|VN|1060
02|02083|124|124|00030200000|VR|2120
02|02083|124|124|00040200000|CSCCC|4240
02|02083|124|124|00040200000|VB|1802
02|02083|124|124|00040200000|VII|3180
02|02083|124|124|00040200000|VN|1060
02|02083|124|124|00040200000|VR|2120
02|02083|124|124|00100208300|CSCCC|4240
02|02083|124|124|00100208300|VB|1802
02|02083|124|124|00100208300|VII|3180
02|02083|124|124|00100208300|VN|1060
02|02083|124|124|00100208300|VR|2120
02|02084|273|239|00010000000|CSCCC|8800
02|02084|273|239|00010000000|VB|3740
02|02084|273|239|00010000000|VII|6600
02|02084|273|239|00010000000|VN|2200
02|02084|273|239|00010000000|VR|4400
02|02084|273|239|00030200000|CSCCC|8800
02|02084|273|239|00030200000|VB|3740
02|02084|273|239|00030200000|VII|6600
02|02084|273|239|00030200000|VN|2200
02|02084|273|239|00030200000|VR|4400
02|02084|273|239|00040200000|CSCCC|8800
02|02084|273|239|00040200000|VB|3740
02|02084|273|239|00040200000|VII|6600
02|02084|273|239|00040200000|VN|2200
02|02084|273|239|00040200000|VR|4400
02|02084|273|239|00100208400|CSCCC|8800
02|02084|273|239|00100208400|VB|3740
02|02084|273|239|00100208400|VII|6600
02|02084|273|239|00100208400|VN|2200
02|02084|273|239|00100208400|VR|4400
02|02085|102|91|00010000000|CSCCC|3480
02|02085|102|91|00010000000|VB|1479
02|02085|102|91|00010000000|VII|2610
02|02085|102|91|00010000000|VN|870
02|02085|102|91|00010000000|VR|1740
02|02085|102|91|00030200000|CSCCC|3480
02|02085|102|91|00030200000|VB|1479
02|02085|102|91|00030200000|VII|2610
02|02085|102|91|00030200000|VN|870
02|02085|102|91|00030200000|VR|1740
02|02085|102|91|00040200000|CSCCC|3480
02|02085|102|91|00040200000|VB|1479
02|02085|102|91|00040200000|VII|2610
02|02085|102|91|00040200000|VN|870
02|02085|102|91|00040200000|VR|1740
02|02085|102|91|00100208500|CSCCC|3480
02|02085|102|91|00100208500|VB|1479
02|02085|102|91|00100208500|VII|2610
02|02085|102|91|00100208500|VN|870
02|02085|102|91|00100208500|VR|1740
02|02086|15|15|00010000000|CSCCC|560
02|02086|15|15|00010000000|VB|238
02|02086|15|15|00010000000|VII|420
02|02086|15|15|00010000000|VN|140
02|02086|15|15|00010000000|VR|280
02|02086|15|15|00030200000|CSCCC|560
02|02086|15|15|00030200000|VB|238
02|02086|15|15|00030200000|VII|420
02|02086|15|15|00030200000|VN|140
02|02086|15|15|00030200000|VR|280
02|02086|15|15|00040200000|CSCCC|560
02|02086|15|15|00040200000|VB|238
02|02086|15|15|00040200000|VII|420
02|02086|15|15|00040200000|VN|140
02|02086|15|15|00040200000|VR|280
02|02086|15|15|00100208600|CSCCC|560
02|02086|15|15|00100208600|VB|238
02|02086|15|15|00100208600|VII|420
02|02086|15|15|00100208600|VN|140
02|02086|15|15|00100208600|VR|280
02|02087|258|225|00010000000|CSCCC|8080
02|02087|258|225|00010000000|VB|3434
02|02087|258|225|00010000000|VII|6060
02|02087|258|225|00010000000|VN|2020
02|02087|258|225|00010000000|VR|4040
02|02087|258|225|00030200000|CSCCC|8080
02|02087|258|225|00030200000|VB|3434
02|02087|258|225|00030200000|VII|6060
02|02087|258|225|00030200000|VN|2020
02|02087|258|225|00030200000|VR|4040
02|02087|258|225|00040200000|CSCCC|8080
02|02087|258|225|00040200000|VB|3434
02|02087|258|225|00040200000|VII|6060
02|02087|258|225|00040200000|VN|2020
02|02087|258|225|00040200000|VR|4040
02|02087|258|225|00100208700|CSCCC|8080
02|02087|258|225|00100208700|VB|3434
02|02087|258|225|00100208700|VII|6060
02|02087|258|225|00100208700|VN|2020
02|02087|258|225|00100208700|VR|4040
02|02088|11|9|00010000000|CSCCC|320
02|02088|11|9|00010000000|VB|136
02|02088|11|9|00010000000|VII|240
02|02088|11|9|00010000000|VN|80
02|02088|11|9|00010000000|VR|160
02|02088|11|9|00030200000|CSCCC|320
02|02088|11|9|00030200000|VB|136
02|02088|11|9|00030200000|VII|240
02|02088|11|9|00030200000|VN|80
02|02088|11|9|00030200000|VR|160
02|02088|11|9|00040200000|CSCCC|320
02|02088|11|9|00040200000|VB|136
02|02088|11|9|00040200000|VII|240
02|02088|11|9|00040200000|VN|80
02|02088|11|9|00040200000|VR|160
02|02088|11|9|00100208800|CSCCC|320
02|02088|11|9|00100208800|VB|136
02|02088|11|9|00100208800|VII|240
02|02088|11|9|00100208800|VN|80
02|02088|11|9|00100208800|VR|160
02|02089|656|572|00010000000|CSCCC|20920
02|02089|656|572|00010000000|VB|8891
02|02089|656|572|00010000000|VII|15690
02|02089|656|572|00010000000|VN|5230
02|02089|656|572|00010000000|VR|10460
02|02089|656|572|00030200000|CSCCC|20920
02|02089|656|572|00030200000|VB|8891
02|02089|656|572|00030200000|VII|15690
02|02089|656|572|00030200000|VN|5230
02|02089|656|572|00030200000|VR|10460
02|02089|656|572|00040200000|CSCCC|20920
02|02089|656|572|00040200000|VB|8891
02|02089|656|572|00040200000|VII|15690
02|02089|656|572|00040200000|VN|5230
02|02089|656|572|00040200000|VR|10460
02|02089|656|572|00100208900|CSCCC|20920
02|02089|656|572|00100208900|VB|8891
02|02089|656|572|00100208900|VII|15690
02|02089|656|572|00100208900|VN|5230
02|02089|656|572|00100208900|VR|10460
02|02090|68|51|00010000000|CSCCC|1880
02|02090|68|51|00010000000|VB|799
02|02090|68|51|00010000000|VII|1410
02|02090|68|51|00010000000|VN|470
02|02090|68|51|00010000000|VR|940
02|02090|68|51|00030200000|CSCCC|1880
02|02090|68|51|00030200000|VB|799
02|02090|68|51|00030200000|VII|1410
02|02090|68|51|00030200000|VN|470
02|02090|68|51|00030200000|VR|940
02|02090|68|51|00040200000|CSCCC|1880
02|02090|68|51|00040200000|VB|799
02|02090|68|51|00040200000|VII|1410
02|02090|68|51|00040200000|VN|470
02|02090|68|51|00040200000|VR|940
02|02090|68|51|00100209000|CSCCC|1880
02|02090|68|51|00100209000|VB|799
02|02090|68|51|00100209000|VII|1410
02|02090|68|51|00100209000|VN|470
02|02090|68|51|00100209000|VR|940
02|02091|45|45|00010000000|CSCCC|1440
02|02091|45|45|00010000000|VB|612
02|02091|45|45|00010000000|VII|1080
02|02091|45|45|00010000000|VN|360
02|02091|45|45|00010000000|VR|720
02|02091|45|45|00030200000|CSCCC|1440
02|02091|45|45|00030200000|VB|612
02|02091|45|45|00030200000|VII|1080
02|02091|45|45|00030200000|VN|360
02|02091|45|45|00030200000|VR|720
02|02091|45|45|00040200000|CSCCC|1440
02|02091|45|45|00040200000|VB|612
02|02091|45|45|00040200000|VII|1080
02|02091|45|45|00040200000|VN|360
02|02091|45|45|00040200000|VR|720
02|02091|45|45|00100209100|CSCCC|1440
02|02091|45|45|00100209100|VB|612
02|02091|45|45|00100209100|VII|1080
02|02091|45|45|00100209100|VN|360
02|02091|45|45|00100209100|VR|720
02|02092|1269|1139|00010000000|CSCCC|41200
02|02092|1269|1139|00010000000|VB|17510
02|02092|1269|1139|00010000000|VII|30900
02|02092|1269|1139|00010000000|VN|10300
02|02092|1269|1139|00010000000|VR|20600
02|02092|1269|1139|00030200000|CSCCC|41200
02|02092|1269|1139|00030200000|VB|17510
02|02092|1269|1139|00030200000|VII|30900
02|02092|1269|1139|00030200000|VN|10300
02|02092|1269|1139|00030200000|VR|20600
02|02092|1269|1139|00040200000|CSCCC|41200
02|02092|1269|1139|00040200000|VB|17510
02|02092|1269|1139|00040200000|VII|30900
02|02092|1269|1139|00040200000|VN|10300
02|02092|1269|1139|00040200000|VR|20600
02|02092|1269|1139|00100209200|CSCCC|41200
02|02092|1269|1139|00100209200|VB|17510
02|02092|1269|1139|00100209200|VII|30900
02|02092|1269|1139|00100209200|VN|10300
02|02092|1269|1139|00100209200|VR|20600
02|02093|85|74|00010000000|CSCCC|2680
02|02093|85|74|00010000000|VB|1139
02|02093|85|74|00010000000|VII|2010
02|02093|85|74|00010000000|VN|670
02|02093|85|74|00010000000|VR|1340
02|02093|85|74|00030200000|CSCCC|2680
02|02093|85|74|00030200000|VB|1139
02|02093|85|74|00030200000|VII|2010
02|02093|85|74|00030200000|VN|670
02|02093|85|74|00030200000|VR|1340
02|02093|85|74|00040200000|CSCCC|2680
02|02093|85|74|00040200000|VB|1139
02|02093|85|74|00040200000|VII|2010
02|02093|85|74|00040200000|VN|670
02|02093|85|74|00040200000|VR|1340
02|02093|85|74|00100209300|CSCCC|2680
02|02093|85|74|00100209300|VB|1139
02|02093|85|74|00100209300|VII|2010
02|02093|85|74|00100209300|VN|670
02|02093|85|74|00100209300|VR|1340
02|02094|45|36|00010000000|CSCCC|1280
02|02094|45|36|00010000000|VB|544
02|02094|45|36|00010000000|VII|960
02|02094|45|36|00010000000|VN|320
02|02094|45|36|00010000000|VR|640
02|02094|45|36|00030200000|CSCCC|1280
02|02094|45|36|00030200000|VB|544
02|02094|45|36|00030200000|VII|960
02|02094|45|36|00030200000|VN|320
02|02094|45|36|00030200000|VR|640
02|02094|45|36|00040200000|CSCCC|1280
02|02094|45|36|00040200000|VB|544
02|02094|45|36|00040200000|VII|960
02|02094|45|36|00040200000|VN|320
02|02094|45|36|00040200000|VR|640
02|02094|45|36|00100209400|CSCCC|1280
02|02094|45|36|00100209400|VB|544
02|02094|45|36|00100209400|VII|960
02|02094|45|36|00100209400|VN|320
02|02094|45|36|00100209400|VR|640
02|02095|44|37|00010000000|CSCCC|1320
02|02095|44|37|00010000000|VB|561
02|02095|44|37|00010000000|VII|990
02|02095|44|37|00010000000|VN|330
02|02095|44|37|00010000000|VR|660
02|02095|44|37|00030200000|CSCCC|1320
02|02095|44|37|00030200000|VB|561
02|02095|44|37|00030200000|VII|990
02|02095|44|37|00030200000|VN|330
02|02095|44|37|00030200000|VR|660
02|02095|44|37|00040200000|CSCCC|1320
02|02095|44|37|00040200000|VB|561
02|02095|44|37|00040200000|VII|990
02|02095|44|37|00040200000|VN|330
02|02095|44|37|00040200000|VR|660
02|02095|44|37|00100209500|CSCCC|1320
02|02095|44|37|00100209500|VB|561
02|02095|44|37|00100209500|VII|990
02|02095|44|37|00100209500|VN|330
02|02095|44|37|00100209500|VR|660
02|02096|60|49|00010000000|CSCCC|1520
02|02096|60|49|00010000000|VB|646
02|02096|60|49|00010000000|VII|1140
02|02096|60|49|00010000000|VN|380
02|02096|60|49|00010000000|VR|760
02|02096|60|49|00030200000|CSCCC|1520
02|02096|60|49|00030200000|VB|646
02|02096|60|49|00030200000|VII|1140
02|02096|60|49|00030200000|VN|380
02|02096|60|49|00030200000|VR|760
02|02096|60|49|00040200000|CSCCC|1520
02|02096|60|49|00040200000|VB|646
02|02096|60|49|00040200000|VII|1140
02|02096|60|49|00040200000|VN|380
02|02096|60|49|00040200000|VR|760
02|02096|60|49|00100209600|CSCCC|1520
02|02096|60|49|00100209600|VB|646
02|02096|60|49|00100209600|VII|1140
02|02096|60|49|00100209600|VN|380
02|02096|60|49|00100209600|VR|760
02|02097|33|30|00010000000|CSCCC|1080
02|02097|33|30|00010000000|VB|459
02|02097|33|30|00010000000|VII|810
02|02097|33|30|00010000000|VN|270
02|02097|33|30|00010000000|VR|540
02|02097|33|30|00030200000|CSCCC|1080
02|02097|33|30|00030200000|VB|459
02|02097|33|30|00030200000|VII|810
02|02097|33|30|00030200000|VN|270
02|02097|33|30|00030200000|VR|540
02|02097|33|30|00040200000|CSCCC|1080
02|02097|33|30|00040200000|VB|459
02|02097|33|30|00040200000|VII|810
02|02097|33|30|00040200000|VN|270
02|02097|33|30|00040200000|VR|540
02|02097|33|30|00100209700|CSCCC|1080
02|02097|33|30|00100209700|VB|459
02|02097|33|30|00100209700|VII|810
02|02097|33|30|00100209700|VN|270
02|02097|33|30|00100209700|VR|540
02|02098|55|55|00010000000|CSCCC|2000
02|02098|55|55|00010000000|VB|850
02|02098|55|55|00010000000|VII|1500
02|02098|55|55|00010000000|VN|500
02|02098|55|55|00010000000|VR|1000
02|02098|55|55|00030200000|CSCCC|2000
02|02098|55|55|00030200000|VB|850
02|02098|55|55|00030200000|VII|1500
02|02098|55|55|00030200000|VN|500
02|02098|55|55|00030200000|VR|1000
02|02098|55|55|00040200000|CSCCC|2000
02|02098|55|55|00040200000|VB|850
02|02098|55|55|00040200000|VII|1500
02|02098|55|55|00040200000|VN|500
02|02098|55|55|00040200000|VR|1000
02|02098|55|55|00100209800|CSCCC|2000
02|02098|55|55|00100209800|VB|850
02|02098|55|55|00100209800|VII|1500
02|02098|55|55|00100209800|VN|500
02|02098|55|55|00100209800|VR|1000
02|02099|84|71|00010000000|CSCCC|2480
02|02099|84|71|00010000000|VB|1054
02|02099|84|71|00010000000|VII|1860
02|02099|84|71|00010000000|VN|620
02|02099|84|71|00010000000|VR|1240
02|02099|84|71|00030200000|CSCCC|2480
02|02099|84|71|00030200000|VB|1054
02|02099|84|71|00030200000|VII|1860
02|02099|84|71|00030200000|VN|620
02|02099|84|71|00030200000|VR|1240
02|02099|84|71|00040200000|CSCCC|2480
02|02099|84|71|00040200000|VB|1054
02|02099|84|71|00040200000|VII|1860
02|02099|84|71|00040200000|VN|620
02|02099|84|71|00040200000|VR|1240
02|02099|84|71|00100209900|CSCCC|2480
02|02099|84|71|00100209900|VB|1054
02|02099|84|71|00100209900|VII|1860
02|02099|84|71|00100209900|VN|620
02|02099|84|71|00100209900|VR|1240
02|02100|23|23|00010000000|CSCCC|800
02|02100|23|23|00010000000|VB|340
02|02100|23|23|00010000000|VII|600
02|02100|23|23|00010000000|VN|200
02|02100|23|23|00010000000|VR|400
02|02100|23|23|00030200000|CSCCC|800
02|02100|23|23|00030200000|VB|340
02|02100|23|23|00030200000|VII|600
02|02100|23|23|00030200000|VN|200
02|02100|23|23|00030200000|VR|400
02|02100|23|23|00040200000|CSCCC|800
02|02100|23|23|00040200000|VB|340
02|02100|23|23|00040200000|VII|600
02|02100|23|23|00040200000|VN|200
02|02100|23|23|00040200000|VR|400
02|02100|23|23|00100210000|CSCCC|800
02|02100|23|23|00100210000|VB|340
02|02100|23|23|00100210000|VII|600
02|02100|23|23|00100210000|VN|200
02|02100|23|23|00100210000|VR|400
02|02101|84|74|00010000000|CSCCC|2640
02|02101|84|74|00010000000|VB|1122
02|02101|84|74|00010000000|VII|1980
02|02101|84|74|00010000000|VN|660
02|02101|84|74|00010000000|VR|1320
02|02101|84|74|00030200000|CSCCC|2640
02|02101|84|74|00030200000|VB|1122
02|02101|84|74|00030200000|VII|1980
02|02101|84|74|00030200000|VN|660
02|02101|84|74|00030200000|VR|1320
02|02101|84|74|00040200000|CSCCC|2640
02|02101|84|74|00040200000|VB|1122
02|02101|84|74|00040200000|VII|1980
02|02101|84|74|00040200000|VN|660
02|02101|84|74|00040200000|VR|1320
02|02101|84|74|00100210100|CSCCC|2640
02|02101|84|74|00100210100|VB|1122
02|02101|84|74|00100210100|VII|1980
02|02101|84|74|00100210100|VN|660
02|02101|84|74|00100210100|VR|1320
02|02102|61|53|00010000000|CSCCC|1960
02|02102|61|53|00010000000|VB|833
02|02102|61|53|00010000000|VII|1470
02|02102|61|53|00010000000|VN|490
02|02102|61|53|00010000000|VR|980
02|02102|61|53|00030200000|CSCCC|1960
02|02102|61|53|00030200000|VB|833
02|02102|61|53|00030200000|VII|1470
02|02102|61|53|00030200000|VN|490
02|02102|61|53|00030200000|VR|980
02|02102|61|53|00040200000|CSCCC|1960
02|02102|61|53|00040200000|VB|833
02|02102|61|53|00040200000|VII|1470
02|02102|61|53|00040200000|VN|490
02|02102|61|53|00040200000|VR|980
02|02102|61|53|00100210200|CSCCC|1960
02|02102|61|53|00100210200|VB|833
02|02102|61|53|00100210200|VII|1470
02|02102|61|53|00100210200|VN|490
02|02102|61|53|00100210200|VR|980
02|02103|60|52|00010000000|CSCCC|1800
02|02103|60|52|00010000000|VB|765
02|02103|60|52|00010000000|VII|1350
02|02103|60|52|00010000000|VN|450
02|02103|60|52|00010000000|VR|900
02|02103|60|52|00030200000|CSCCC|1800
02|02103|60|52|00030200000|VB|765
02|02103|60|52|00030200000|VII|1350
02|02103|60|52|00030200000|VN|450
02|02103|60|52|00030200000|VR|900
02|02103|60|52|00040200000|CSCCC|1800
02|02103|60|52|00040200000|VB|765
02|02103|60|52|00040200000|VII|1350
02|02103|60|52|00040200000|VN|450
02|02103|60|52|00040200000|VR|900
02|02103|60|52|00100210300|CSCCC|1800
02|02103|60|52|00100210300|VB|765
02|02103|60|52|00100210300|VII|1350
02|02103|60|52|00100210300|VN|450
02|02103|60|52|00100210300|VR|900
02|02104|24|20|00010000000|CSCCC|760
02|02104|24|20|00010000000|VB|323
02|02104|24|20|00010000000|VII|570
02|02104|24|20|00010000000|VN|190
02|02104|24|20|00010000000|VR|380
02|02104|24|20|00030200000|CSCCC|760
02|02104|24|20|00030200000|VB|323
02|02104|24|20|00030200000|VII|570
02|02104|24|20|00030200000|VN|190
02|02104|24|20|00030200000|VR|380
02|02104|24|20|00040200000|CSCCC|760
02|02104|24|20|00040200000|VB|323
02|02104|24|20|00040200000|VII|570
02|02104|24|20|00040200000|VN|190
02|02104|24|20|00040200000|VR|380
02|02104|24|20|00100210400|CSCCC|760
02|02104|24|20|00100210400|VB|323
02|02104|24|20|00100210400|VII|570
02|02104|24|20|00100210400|VN|190
02|02104|24|20|00100210400|VR|380
02|02105|373|332|00010000000|CSCCC|11920
02|02105|373|332|00010000000|VB|5066
02|02105|373|332|00010000000|VII|8940
02|02105|373|332|00010000000|VN|2980
02|02105|373|332|00010000000|VR|5960
02|02105|373|332|00030200000|CSCCC|11920
02|02105|373|332|00030200000|VB|5066
02|02105|373|332|00030200000|VII|8940
02|02105|373|332|00030200000|VN|2980
02|02105|373|332|00030200000|VR|5960
02|02105|373|332|00040200000|CSCCC|11920
02|02105|373|332|00040200000|VB|5066
02|02105|373|332|00040200000|VII|8940
02|02105|373|332|00040200000|VN|2980
02|02105|373|332|00040200000|VR|5960
02|02105|373|332|00100210500|CSCCC|11920
02|02105|373|332|00100210500|VB|5066
02|02105|373|332|00100210500|VII|8940
02|02105|373|332|00100210500|VN|2980
02|02105|373|332|00100210500|VR|5960
02|02106|775|688|00010000000|CSCCC|24920
02|02106|775|688|00010000000|VB|10591
02|02106|775|688|00010000000|VII|18690
02|02106|775|688|00010000000|VN|6230
02|02106|775|688|00010000000|VR|12460
02|02106|775|688|00030200000|CSCCC|24920
02|02106|775|688|00030200000|VB|10591
02|02106|775|688|00030200000|VII|18690
02|02106|775|688|00030200000|VN|6230
02|02106|775|688|00030200000|VR|12460
02|02106|775|688|00040200000|CSCCC|24920
02|02106|775|688|00040200000|VB|10591
02|02106|775|688|00040200000|VII|18690
02|02106|775|688|00040200000|VN|6230
02|02106|775|688|00040200000|VR|12460
02|02106|775|688|00100210600|CSCCC|24920
02|02106|775|688|00100210600|VB|10591
02|02106|775|688|00100210600|VII|18690
02|02106|775|688|00100210600|VN|6230
02|02106|775|688|00100210600|VR|12460
02|02107|359|318|00010000000|CSCCC|11560
02|02107|359|318|00010000000|VB|4913
02|02107|359|318|00010000000|VII|8670
02|02107|359|318|00010000000|VN|2890
02|02107|359|318|00010000000|VR|5780
02|02107|359|318|00030200000|CSCCC|11560
02|02107|359|318|00030200000|VB|4913
02|02107|359|318|00030200000|VII|8670
02|02107|359|318|00030200000|VN|2890
02|02107|359|318|00030200000|VR|5780
02|02107|359|318|00040200000|CSCCC|11560
02|02107|359|318|00040200000|VB|4913
02|02107|359|318|00040200000|VII|8670
02|02107|359|318|00040200000|VN|2890
02|02107|359|318|00040200000|VR|5780
02|02107|359|318|00100210700|CSCCC|11560
02|02107|359|318|00100210700|VB|4913
02|02107|359|318|00100210700|VII|8670
02|02107|359|318|00100210700|VN|2890
02|02107|359|318|00100210700|VR|5780
02|02108|148|126|00010000000|CSCCC|4640
02|02108|148|126|00010000000|VB|1972
02|02108|148|126|00010000000|VII|3480
02|02108|148|126|00010000000|VN|1160
02|02108|148|126|00010000000|VR|2320
02|02108|148|126|00030200000|CSCCC|4640
02|02108|148|126|00030200000|VB|1972
02|02108|148|126|00030200000|VII|3480
02|02108|148|126|00030200000|VN|1160
02|02108|148|126|00030200000|VR|2320
02|02108|148|126|00040200000|CSCCC|4640
02|02108|148|126|00040200000|VB|1972
02|02108|148|126|00040200000|VII|3480
02|02108|148|126|00040200000|VN|1160
02|02108|148|126|00040200000|VR|2320
02|02108|148|126|00100210800|CSCCC|4640
02|02108|148|126|00100210800|VB|1972
02|02108|148|126|00100210800|VII|3480
02|02108|148|126|00100210800|VN|1160
02|02108|148|126|00100210800|VR|2320
02|02109|153|132|00010000000|CSCCC|4800
02|02109|153|132|00010000000|VB|2040
02|02109|153|132|00010000000|VII|3600
02|02109|153|132|00010000000|VN|1200
02|02109|153|132|00010000000|VR|2400
02|02109|153|132|00030200000|CSCCC|4800
02|02109|153|132|00030200000|VB|2040
02|02109|153|132|00030200000|VII|3600
02|02109|153|132|00030200000|VN|1200
02|02109|153|132|00030200000|VR|2400
02|02109|153|132|00040200000|CSCCC|4800
02|02109|153|132|00040200000|VB|2040
02|02109|153|132|00040200000|VII|3600
