CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
02|02038|00040200000|02-312|9286|154587|6.00
02|02038|00040200000|02-502|9125|154587|5.90
02|02038|00040200000|02-503|18938|154587|12.25
02|02038|00040200000|02-505|10154|154587|6.56
02|02038|00040200000|02-816|9455|154587|6.11
02|02038|00040200000|02-865|18826|154587|12.17
02|02038|00040200000|133|9047|154587|5.85
02|02038|00040200000|135|9644|154587|6.23
02|02038|00040200000|137|9904|154587|6.40
02|02038|00100203800|02-1911|9996|154587|6.46
02|02038|00100203800|02-207|10343|154587|6.69
02|02038|00100203800|02-276|9765|154587|6.31
02|02038|00100203800|02-309|10095|154587|6.53
02|02038|00100203800|02-502|10071|154587|6.51
02|02038|00100203800|02-503|21313|154587|13.78
02|02038|00100203800|02-505|9935|154587|6.42
02|02038|00100203800|02-816|30045|154587|19.43
02|02038|00100203800|02-865|9769|154587|6.31
02|02038|00100203800|137|10484|154587|6.78
02|02038|00100203800|79|11194|154587|7.24
02|02039|00010000000|13|1427|18841|7.57
02|02039|00010000000|131|1857|18841|9.85
02|02039|00010000000|132|1654|18841|8.77
02|02039|00010000000|133|1872|18841|9.93
02|02039|00010000000|135|1772|18841|9.40
02|02039|00010000000|136|1608|18841|8.53
02|02039|00010000000|137|1738|18841|9.22
02|02039|00010000000|36|1557|18841|8.26
02|02039|00010000000|57|1784|18841|9.46
02|02039|00010000000|87|2161|18841|11.46
02|02039|00030200000|02-207|961|18841|5.10
02|02039|00030200000|02-276|1177|18841|6.24
02|02039|00030200000|02-309|1275|18841|6.76
02|02039|00030200000|02-312|1260|18841|6.68
02|02039|00030200000|02-314|1293|18841|6.86
02|02039|00030200000|02-315|1281|18841|6.79
02|02039|00030200000|02-503|1098|18841|5.82
02|02039|00030200000|02-504|1170|18841|6.20
02|02039|00030200000|02-505|977|18841|5.18
02|02039|00030200000|02-792|1254|18841|6.65
02|02039|00030200000|02-816|1187|18841|6.30
02|02039|00030200000|133|1081|18841|5.73
02|02039|00030200000|135|1092|18841|5.79
02|02039|00030200000|137|1135|18841|6.02
02|02039|00030200000|79|1189|18841|6.31
02|02039|00040200000|02-1911|1030|18841|5.46
02|02039|00040200000|02-276|1017|18841|5.39
02|02039|00040200000|02-309|2076|18841|11.01
02|02039|00040200000|02-312|1197|18841|6.35
02|02039|00040200000|02-502|1134|18841|6.01
02|02039|00040200000|02-503|2552|18841|13.54
02|02039|00040200000|02-505|1079|18841|5.72
02|02039|00040200000|02-816|1220|18841|6.47
02|02039|00040200000|02-865|2632|18841|13.96
02|02039|00040200000|133|1182|18841|6.27
02|02039|00040200000|135|1137|18841|6.03
02|02039|00040200000|137|1174|18841|6.23
02|02039|00100203900|02-1911|2091|18841|11.09
02|02039|00100203900|02-276|1795|18841|9.52
02|02039|00100203900|02-503|2157|18841|11.44
02|02039|00100203900|02-816|1851|18841|9.82
02|02039|00100203900|133|1940|18841|10.29
02|02039|00100203900|135|3879|18841|20.58
02|02039|00100203900|137|3717|18841|19.72
02|02040|00010000000|13|311|4313|7.21
02|02040|00010000000|131|346|4313|8.02
02|02040|00010000000|132|440|4313|10.20
02|02040|00010000000|133|500|4313|11.59
02|02040|00010000000|135|448|4313|10.38
02|02040|00010000000|136|415|4313|9.62
02|02040|00010000000|137|350|4313|8.11
02|02040|00010000000|36|459|4313|10.64
02|02040|00010000000|57|364|4313|8.43
02|02040|00010000000|87|357|4313|8.27
02|02040|00030200000|02-207|207|4313|4.79
02|02040|00030200000|02-276|333|4313|7.72
02|02040|00030200000|02-309|222|4313|5.14
02|02040|00030200000|02-312|290|4313|6.72
02|02040|00030200000|02-314|408|4313|9.45
02|02040|00030200000|02-315|253|4313|5.86
02|02040|00030200000|02-503|230|4313|5.33
02|02040|00030200000|02-504|239|4313|5.54
02|02040|00030200000|02-505|198|4313|4.59
02|02040|00030200000|02-792|215|4313|4.98
02|02040|00030200000|02-816|273|4313|6.32
02|02040|00030200000|133|266|4313|6.16
02|02040|00030200000|135|347|4313|8.04
02|02040|00030200000|137|215|4313|4.98
02|02040|00030200000|79|294|4313|6.81
02|02040|00040200000|02-1911|285|4313|6.60
02|02040|00040200000|02-276|252|4313|5.84
02|02040|00040200000|02-309|469|4313|10.87
02|02040|00040200000|02-312|238|4313|5.51
02|02040|00040200000|02-502|294|4313|6.81
02|02040|00040200000|02-503|638|4313|14.79
02|02040|00040200000|02-505|243|4313|5.63
02|02040|00040200000|02-816|304|4313|7.04
02|02040|00040200000|02-865|442|4313|10.24
02|02040|00040200000|133|274|4313|6.35
02|02040|00040200000|135|301|4313|6.97
02|02040|00040200000|137|250|4313|5.79
02|02040|00100204000|02-503|1760|4313|40.80
02|02040|00100204000|135|2230|4313|51.70
02|02041|00010000000|13|829|7718|10.74
02|02041|00010000000|131|884|7718|11.45
02|02041|00010000000|132|774|7718|10.02
02|02041|00010000000|133|784|7718|10.15
02|02041|00010000000|135|579|7718|7.50
02|02041|00010000000|136|647|7718|8.38
02|02041|00010000000|137|577|7718|7.47
02|02041|00010000000|36|706|7718|9.14
02|02041|00010000000|57|706|7718|9.14
02|02041|00010000000|87|654|7718|8.47
02|02041|00030200000|02-207|450|7718|5.83
02|02041|00030200000|02-276|409|7718|5.29
02|02041|00030200000|02-309|532|7718|6.89
02|02041|00030200000|02-312|634|7718|8.21
02|02041|00030200000|02-314|547|7718|7.08
02|02041|00030200000|02-315|500|7718|6.47
02|02041|00030200000|02-503|436|7718|5.64
02|02041|00030200000|02-504|377|7718|4.88
02|02041|00030200000|02-505|423|7718|5.48
02|02041|00030200000|02-792|492|7718|6.37
02|02041|00030200000|02-816|473|7718|6.12
02|02041|00030200000|133|452|7718|5.85
02|02041|00030200000|135|547|7718|7.08
02|02041|00030200000|137|447|7718|5.79
02|02041|00030200000|79|421|7718|5.45
02|02041|00040200000|02-1911|467|7718|6.05
02|02041|00040200000|02-276|538|7718|6.97
02|02041|00040200000|02-309|961|7718|12.45
02|02041|00040200000|02-312|535|7718|6.93
02|02041|00040200000|02-502|508|7718|6.58
02|02041|00040200000|02-503|727|7718|9.41
02|02041|00040200000|02-505|387|7718|5.01
02|02041|00040200000|02-816|439|7718|5.68
02|02041|00040200000|02-865|1069|7718|13.85
02|02041|00040200000|133|550|7718|7.12
02|02041|00040200000|135|471|7718|6.10
02|02041|00040200000|137|488|7718|6.32
02|02041|00100204100|02-503|2852|7718|36.95
02|02041|00100204100|135|2055|7718|26.62
02|02041|00100204100|137|2233|7718|28.93
02|02042|00010000000|13|789|9988|7.89
02|02042|00010000000|131|824|9988|8.24
02|02042|00010000000|132|820|9988|8.20
02|02042|00010000000|133|703|9988|7.03
02|02042|00010000000|135|1012|9988|10.13
02|02042|00010000000|136|1023|9988|10.24
02|02042|00010000000|137|983|9988|9.84
02|02042|00010000000|36|1337|9988|13.38
02|02042|00010000000|57|1027|9988|10.28
02|02042|00010000000|87|722|9988|7.22
02|02042|00030200000|02-207|545|9988|5.45
02|02042|00030200000|02-276|582|9988|5.82
02|02042|00030200000|02-309|644|9988|6.44
02|02042|00030200000|02-312|648|9988|6.48
02|02042|00030200000|02-314|543|9988|5.43
02|02042|00030200000|02-315|694|9988|6.94
02|02042|00030200000|02-503|617|9988|6.17
02|02042|00030200000|02-504|572|9988|5.72
02|02042|00030200000|02-505|622|9988|6.22
02|02042|00030200000|02-792|559|9988|5.59
02|02042|00030200000|02-816|672|9988|6.72
02|02042|00030200000|133|672|9988|6.72
02|02042|00030200000|135|448|9988|4.48
02|02042|00030200000|137|703|9988|7.03
02|02042|00030200000|79|719|9988|7.19
02|02042|00040200000|02-1911|518|9988|5.18
02|02042|00040200000|02-276|467|9988|4.67
02|02042|00040200000|02-309|1299|9988|13.00
02|02042|00040200000|02-312|578|9988|5.78
02|02042|00040200000|02-502|688|9988|6.88
02|02042|00040200000|02-503|1255|9988|12.56
02|02042|00040200000|02-505|509|9988|5.09
02|02042|00040200000|02-816|645|9988|6.45
02|02042|00040200000|02-865|1455|9988|14.56
02|02042|00040200000|133|612|9988|6.12
02|02042|00040200000|135|617|9988|6.17
02|02042|00040200000|137|597|9988|5.97
02|02042|00100204200|02-503|4671|9988|46.76
02|02042|00100204200|135|2075|9988|20.77
02|02042|00100204200|137|2494|9988|24.96
02|02043|00010000000|13|61|908|6.71
02|02043|00010000000|131|63|908|6.93
02|02043|00010000000|132|153|908|16.85
02|02043|00010000000|133|129|908|14.20
02|02043|00010000000|135|91|908|10.02
02|02043|00010000000|136|124|908|13.65
02|02043|00010000000|137|77|908|8.48
02|02043|00010000000|36|30|908|3.30
02|02043|00010000000|57|53|908|5.83
02|02043|00010000000|87|59|908|6.49
02|02043|00030200000|02-207|74|908|8.14
02|02043|00030200000|02-276|51|908|5.61
02|02043|00030200000|02-309|85|908|9.36
02|02043|00030200000|02-312|40|908|4.40
02|02043|00030200000|02-314|64|908|7.04
02|02043|00030200000|02-315|44|908|4.84
02|02043|00030200000|02-503|44|908|4.84
02|02043|00030200000|02-504|41|908|4.51
02|02043|00030200000|02-505|48|908|5.28
02|02043|00030200000|02-792|39|908|4.29
02|02043|00030200000|02-816|105|908|11.56
02|02043|00030200000|133|66|908|7.26
02|02043|00030200000|135|27|908|2.97
02|02043|00030200000|137|37|908|4.07
02|02043|00030200000|79|75|908|8.25
02|02043|00040200000|02-1911|57|908|6.27
02|02043|00040200000|02-276|47|908|5.17
02|02043|00040200000|02-309|100|908|11.01
02|02043|00040200000|02-312|76|908|8.37
02|02043|00040200000|02-502|53|908|5.83
02|02043|00040200000|02-503|144|908|15.85
02|02043|00040200000|02-505|13|908|1.43
02|02043|00040200000|02-816|81|908|8.92
02|02043|00040200000|02-865|78|908|8.59
02|02043|00040200000|133|58|908|6.38
02|02043|00040200000|135|56|908|6.16
02|02043|00040200000|137|77|908|8.48
02|02043|00100204300|02-503|209|908|23.01
02|02043|00100204300|135|631|908|69.49
02|02044|00010000000|13|512|6810|7.51
02|02044|00010000000|131|599|6810|8.79
02|02044|00010000000|132|660|6810|9.69
02|02044|00010000000|133|679|6810|9.97
02|02044|00010000000|135|493|6810|7.23
02|02044|00010000000|136|639|6810|9.38
02|02044|00010000000|137|868|6810|12.74
02|02044|00010000000|36|618|6810|9.07
02|02044|00010000000|57|593|6810|8.70
02|02044|00010000000|87|639|6810|9.38
02|02044|00030200000|02-207|379|6810|5.56
02|02044|00030200000|02-276|429|6810|6.29
02|02044|00030200000|02-309|400|6810|5.87
02|02044|00030200000|02-312|389|6810|5.71
02|02044|00030200000|02-314|539|6810|7.91
02|02044|00030200000|02-315|448|6810|6.57
02|02044|00030200000|02-503|381|6810|5.59
02|02044|00030200000|02-504|374|6810|5.49
02|02044|00030200000|02-505|394|6810|5.78
02|02044|00030200000|02-792|580|6810|8.51
02|02044|00030200000|02-816|470|6810|6.90
02|02044|00030200000|133|348|6810|5.11
02|02044|00030200000|135|342|6810|5.02
02|02044|00030200000|137|393|6810|5.77
02|02044|00030200000|79|434|6810|6.37
02|02044|00040200000|02-1911|359|6810|5.27
02|02044|00040200000|02-276|510|6810|7.48
02|02044|00040200000|02-309|964|6810|14.15
02|02044|00040200000|02-312|311|6810|4.56
02|02044|00040200000|02-502|418|6810|6.13
02|02044|00040200000|02-503|822|6810|12.07
02|02044|00040200000|02-505|449|6810|6.59
02|02044|00040200000|02-816|402|6810|5.90
02|02044|00040200000|02-865|874|6810|12.83
02|02044|00040200000|133|367|6810|5.38
02|02044|00040200000|135|504|6810|7.40
02|02044|00040200000|137|320|6810|4.69
02|02044|00100204400|02-207|1562|6810|22.93
02|02044|00100204400|02-503|2428|6810|35.65
02|02044|00100204400|135|2310|6810|33.92
02|02045|00010000000|13|583|6583|8.85
02|02045|00010000000|131|587|6583|8.91
02|02045|00010000000|132|451|6583|6.85
02|02045|00010000000|133|656|6583|9.96
02|02045|00010000000|135|542|6583|8.23
02|02045|00010000000|136|693|6583|10.52
02|02045|00010000000|137|777|6583|11.80
02|02045|00010000000|36|566|6583|8.59
02|02045|00010000000|57|553|6583|8.40
02|02045|00010000000|87|682|6583|10.36
02|02045|00030200000|02-207|385|6583|5.84
02|02045|00030200000|02-276|439|6583|6.66
02|02045|00030200000|02-309|445|6583|6.75
02|02045|00030200000|02-312|499|6583|7.58
02|02045|00030200000|02-314|370|6583|5.62
02|02045|00030200000|02-315|356|6583|5.40
02|02045|00030200000|02-503|410|6583|6.22
02|02045|00030200000|02-504|434|6583|6.59
02|02045|00030200000|02-505|380|6583|5.77
02|02045|00030200000|02-792|481|6583|7.30
02|02045|00030200000|02-816|326|6583|4.95
02|02045|00030200000|133|381|6583|5.78
02|02045|00030200000|135|391|6583|5.93
02|02045|00030200000|137|425|6583|6.45
02|02045|00030200000|79|368|6583|5.59
02|02045|00040200000|02-1911|412|6583|6.25
02|02045|00040200000|02-276|309|6583|4.69
02|02045|00040200000|02-309|735|6583|11.16
02|02045|00040200000|02-312|399|6583|6.06
02|02045|00040200000|02-502|380|6583|5.77
02|02045|00040200000|02-503|751|6583|11.40
02|02045|00040200000|02-505|406|6583|6.16
02|02045|00040200000|02-816|406|6583|6.16
02|02045|00040200000|02-865|857|6583|13.01
02|02045|00040200000|133|451|6583|6.85
02|02045|00040200000|135|520|6583|7.89
02|02045|00040200000|137|464|6583|7.04
02|02045|00100204500|02-503|1574|6583|23.91
02|02045|00100204500|133|1692|6583|25.70
02|02045|00100204500|135|1570|6583|23.84
02|02045|00100204500|137|1254|6583|19.04
02|02046|00010000000|13|237|1589|14.91
02|02046|00010000000|131|114|1589|7.17
02|02046|00010000000|132|113|1589|7.11
02|02046|00010000000|133|117|1589|7.36
02|02046|00010000000|135|161|1589|10.13
02|02046|00010000000|136|119|1589|7.48
02|02046|00010000000|137|152|1589|9.56
02|02046|00010000000|36|185|1589|11.64
02|02046|00010000000|57|156|1589|9.81
02|02046|00010000000|87|116|1589|7.30
02|02046|00030200000|02-207|111|1589|6.98
02|02046|00030200000|02-276|41|1589|2.58
02|02046|00030200000|02-309|128|1589|8.05
02|02046|00030200000|02-312|108|1589|6.79
02|02046|00030200000|02-314|97|1589|6.10
02|02046|00030200000|02-315|128|1589|8.05
02|02046|00030200000|02-503|68|1589|4.27
02|02046|00030200000|02-504|55|1589|3.46
02|02046|00030200000|02-505|48|1589|3.02
02|02046|00030200000|02-792|179|1589|11.26
02|02046|00030200000|02-816|49|1589|3.08
02|02046|00030200000|133|54|1589|3.39
02|02046|00030200000|135|198|1589|12.46
02|02046|00030200000|137|112|1589|7.04
02|02046|00030200000|79|94|1589|5.91
02|02046|00040200000|02-1911|151|1589|9.50
02|02046|00040200000|02-276|82|1589|5.16
02|02046|00040200000|02-309|109|1589|6.85
02|02046|00040200000|02-312|155|1589|9.75
02|02046|00040200000|02-502|119|1589|7.48
02|02046|00040200000|02-503|212|1589|13.34
02|02046|00040200000|02-505|51|1589|3.20
02|02046|00040200000|02-816|122|1589|7.67
02|02046|00040200000|02-865|214|1589|13.46
02|02046|00040200000|133|79|1589|4.97
02|02046|00040200000|135|95|1589|5.97
02|02046|00040200000|137|81|1589|5.09
02|02046|00100204600|02-503|1040|1589|65.44
02|02046|00100204600|135|430|1589|27.06
02|02047|00010000000|13|788|9988|7.88
02|02047|00010000000|131|1040|9988|10.41
02|02047|00010000000|132|799|9988|7.99
02|02047|00010000000|133|948|9988|9.49
02|02047|00010000000|135|898|9988|8.99
02|02047|00010000000|136|972|9988|9.73
02|02047|00010000000|137|1083|9988|10.84
02|02047|00010000000|36|1103|9988|11.04
02|02047|00010000000|57|908|9988|9.09
02|02047|00010000000|87|701|9988|7.01
02|02047|00030200000|02-207|552|9988|5.52
02|02047|00030200000|02-276|704|9988|7.04
02|02047|00030200000|02-309|667|9988|6.67
02|02047|00030200000|02-312|635|9988|6.35
02|02047|00030200000|02-314|559|9988|5.59
02|02047|00030200000|02-315|714|9988|7.14
02|02047|00030200000|02-503|570|9988|5.70
02|02047|00030200000|02-504|694|9988|6.94
02|02047|00030200000|02-505|540|9988|5.40
02|02047|00030200000|02-792|542|9988|5.42
02|02047|00030200000|02-816|619|9988|6.19
02|02047|00030200000|133|593|9988|5.93
02|02047|00030200000|135|560|9988|5.60
02|02047|00030200000|137|612|9988|6.12
02|02047|00030200000|79|679|9988|6.79
02|02047|00040200000|02-1911|624|9988|6.24
02|02047|00040200000|02-276|527|9988|5.27
02|02047|00040200000|02-309|1264|9988|12.65
02|02047|00040200000|02-312|646|9988|6.46
02|02047|00040200000|02-502|533|9988|5.33
02|02047|00040200000|02-503|1218|9988|12.19
02|02047|00040200000|02-505|646|9988|6.46
02|02047|00040200000|02-816|569|9988|5.69
02|02047|00040200000|02-865|1302|9988|13.03
02|02047|00040200000|133|593|9988|5.93
02|02047|00040200000|135|657|9988|6.57
02|02047|00040200000|137|661|9988|6.61
02|02047|00100204700|02-503|4373|9988|43.78
02|02047|00100204700|133|1725|9988|17.27
02|02047|00100204700|135|1643|9988|16.44
02|02047|00100204700|137|1499|9988|15.00
02|02048|00010000000|13|571|6356|8.98
02|02048|00010000000|131|456|6356|7.17
02|02048|00010000000|132|618|6356|9.72
02|02048|00010000000|133|797|6356|12.53
02|02048|00010000000|135|487|6356|7.66
02|02048|00010000000|136|653|6356|10.27
02|02048|00010000000|137|466|6356|7.33
02|02048|00010000000|36|590|6356|9.28
02|02048|00010000000|57|556|6356|8.74
02|02048|00010000000|87|686|6356|10.79
02|02048|00030200000|02-207|351|6356|5.52
02|02048|00030200000|02-276|480|6356|7.55
02|02048|00030200000|02-309|474|6356|7.45
02|02048|00030200000|02-312|308|6356|4.84
02|02048|00030200000|02-314|409|6356|6.43
02|02048|00030200000|02-315|365|6356|5.74
02|02048|00030200000|02-503|454|6356|7.14
02|02048|00030200000|02-504|445|6356|7.00
02|02048|00030200000|02-505|430|6356|6.76
02|02048|00030200000|02-792|370|6356|5.82
02|02048|00030200000|02-816|444|6356|6.98
02|02048|00030200000|133|321|6356|5.05
02|02048|00030200000|135|343|6356|5.39
02|02048|00030200000|137|342|6356|5.38
02|02048|00030200000|79|344|6356|5.41
02|02048|00040200000|02-1911|321|6356|5.05
02|02048|00040200000|02-276|298|6356|4.68
02|02048|00040200000|02-309|790|6356|12.42
02|02048|00040200000|02-312|469|6356|7.37
02|02048|00040200000|02-502|468|6356|7.36
02|02048|00040200000|02-503|713|6356|11.21
02|02048|00040200000|02-505|432|6356|6.79
02|02048|00040200000|02-816|356|6356|5.60
02|02048|00040200000|02-865|785|6356|12.35
02|02048|00040200000|133|525|6356|8.25
02|02048|00040200000|135|339|6356|5.33
02|02048|00040200000|137|384|6356|6.04
02|02048|00100204800|02-503|2539|6356|39.94
02|02048|00100204800|135|3341|6356|52.56
02|02049|00010000000|13|501|6356|7.88
02|02049|00010000000|131|516|6356|8.11
02|02049|00010000000|132|564|6356|8.87
02|02049|00010000000|133|485|6356|7.63
02|02049|00010000000|135|721|6356|11.34
02|02049|00010000000|136|541|6356|8.51
02|02049|00010000000|137|636|6356|10.00
02|02049|00010000000|36|527|6356|8.29
02|02049|00010000000|57|711|6356|11.18
02|02049|00010000000|87|678|6356|10.66
02|02049|00030200000|02-207|365|6356|5.74
02|02049|00030200000|02-276|448|6356|7.04
02|02049|00030200000|02-309|436|6356|6.85
02|02049|00030200000|02-312|405|6356|6.37
02|02049|00030200000|02-314|524|6356|8.24
02|02049|00030200000|02-315|311|6356|4.89
02|02049|00030200000|02-503|312|6356|4.90
02|02049|00030200000|02-504|385|6356|6.05
02|02049|00030200000|02-505|384|6356|6.04
02|02049|00030200000|02-792|366|6356|5.75
02|02049|00030200000|02-816|441|6356|6.93
02|02049|00030200000|133|399|6356|6.27
02|02049|00030200000|135|293|6356|4.60
02|02049|00030200000|137|396|6356|6.23
02|02049|00030200000|79|415|6356|6.52
02|02049|00040200000|02-1911|400|6356|6.29
02|02049|00040200000|02-276|276|6356|4.34
02|02049|00040200000|02-309|807|6356|12.69
02|02049|00040200000|02-312|367|6356|5.77
02|02049|00040200000|02-502|348|6356|5.47
02|02049|00040200000|02-503|880|6356|13.84
02|02049|00040200000|02-505|410|6356|6.45
02|02049|00040200000|02-816|372|6356|5.85
02|02049|00040200000|02-865|863|6356|13.57
02|02049|00040200000|133|314|6356|4.94
02|02049|00040200000|135|341|6356|5.36
02|02049|00040200000|137|502|6356|7.89
02|02049|00100204900|02-503|1885|6356|29.65
02|02049|00100204900|02-865|1966|6356|30.93
02|02049|00100204900|135|2029|6356|31.92
02|02050|00010000000|13|27060|308947|8.75
02|02050|00010000000|131|30379|308947|9.83
02|02050|00010000000|132|30163|308947|9.76
02|02050|00010000000|133|27604|308947|8.93
02|02050|00010000000|135|27907|308947|9.03
02|02050|00010000000|136|28112|308947|9.09
02|02050|00010000000|137|27498|308947|8.90
02|02050|00010000000|36|28303|308947|9.16
02|02050|00010000000|57|29225|308947|9.45
02|02050|00010000000|87|29559|308947|9.56
02|02050|00030200000|02-207|18426|308947|5.96
02|02050|00030200000|02-276|18444|308947|5.96
02|02050|00030200000|02-309|18732|308947|6.06
02|02050|00030200000|02-312|18658|308947|6.03
02|02050|00030200000|02-314|18898|308947|6.11
02|02050|00030200000|02-315|19345|308947|6.26
02|02050|00030200000|02-503|19408|308947|6.28
02|02050|00030200000|02-504|19064|308947|6.17
02|02050|00030200000|02-505|18954|308947|6.13
02|02050|00030200000|02-792|18838|308947|6.09
02|02050|00030200000|02-816|19302|308947|6.24
02|02050|00030200000|133|19536|308947|6.32
02|02050|00030200000|135|19402|308947|6.28
02|02050|00030200000|137|19206|308947|6.21
02|02050|00030200000|79|19597|308947|6.34
02|02050|00040200000|02-1911|18911|308947|6.12
02|02050|00040200000|02-276|18721|308947|6.05
02|02050|00040200000|02-309|39122|308947|12.66
02|02050|00040200000|02-312|18430|308947|5.96
02|02050|00040200000|02-502|17892|308947|5.79
02|02050|00040200000|02-503|38702|308947|12.52
02|02050|00040200000|02-505|18983|308947|6.14
02|02050|00040200000|02-816|19978|308947|6.46
02|02050|00040200000|02-865|38186|308947|12.36
02|02050|00040200000|133|18899|308947|6.11
02|02050|00040200000|135|18495|308947|5.98
02|02050|00040200000|137|19491|308947|6.30
02|02050|00100205000|02-1911|20476|308947|6.62
02|02050|00100205000|02-276|21841|308947|7.06
02|02050|00100205000|02-309|22390|308947|7.24
02|02050|00100205000|02-364|21688|308947|7.01
02|02050|00100205000|02-503|22518|308947|7.28
02|02050|00100205000|02-585|21499|308947|6.95
02|02050|00100205000|02-752|21553|308947|6.97
02|02050|00100205000|02-816|22360|308947|7.23
02|02050|00100205000|02-865|21907|308947|7.09
02|02050|00100205000|133|21638|308947|7.00
02|02050|00100205000|135|45192|308947|14.62
02|02050|00100205000|137|22748|308947|7.36
02|02051|00010000000|13|3216|36093|8.91
02|02051|00010000000|131|3173|36093|8.79
02|02051|00010000000|132|3511|36093|9.72
02|02051|00010000000|133|3373|36093|9.34
02|02051|00010000000|135|3455|36093|9.57
02|02051|00010000000|136|3563|36093|9.87
02|02051|00010000000|137|3100|36093|8.58
02|02051|00010000000|36|3159|36093|8.75
02|02051|00010000000|57|3362|36093|9.31
02|02051|00010000000|87|3478|36093|9.63
02|02051|00030200000|02-207|2313|36093|6.40
02|02051|00030200000|02-276|2059|36093|5.70
02|02051|00030200000|02-309|2375|36093|6.58
02|02051|00030200000|02-312|2033|36093|5.63
02|02051|00030200000|02-314|2146|36093|5.94
02|02051|00030200000|02-315|2329|36093|6.45
02|02051|00030200000|02-503|2195|36093|6.08
02|02051|00030200000|02-504|2138|36093|5.92
02|02051|00030200000|02-505|2228|36093|6.17
02|02051|00030200000|02-792|2311|36093|6.40
02|02051|00030200000|02-816|2419|36093|6.70
02|02051|00030200000|133|2197|36093|6.08
02|02051|00030200000|135|2107|36093|5.83
02|02051|00030200000|137|2248|36093|6.22
02|02051|00030200000|79|2292|36093|6.35
02|02051|00040200000|02-1911|1979|36093|5.48
02|02051|00040200000|02-276|1942|36093|5.38
02|02051|00040200000|02-309|4852|36093|13.44
02|02051|00040200000|02-312|2223|36093|6.15
02|02051|00040200000|02-502|2105|36093|5.83
02|02051|00040200000|02-503|5049|36093|13.98
02|02051|00040200000|02-505|2086|36093|5.77
02|02051|00040200000|02-816|2319|36093|6.42
02|02051|00040200000|02-865|4303|36093|11.92
02|02051|00040200000|133|2044|36093|5.66
02|02051|00040200000|135|2111|36093|5.84
02|02051|00040200000|137|2377|36093|6.58
02|02051|00100205100|02-276|4262|36093|11.80
02|02051|00100205100|02-503|8842|36093|24.49
02|02051|00100205100|02-816|8141|36093|22.55
02|02051|00100205100|133|4483|36093|12.42
02|02051|00100205100|135|3601|36093|9.97
02|02051|00100205100|137|4061|36093|11.25
02|02052|00010000000|13|17244|182281|9.46
02|02052|00010000000|131|16150|182281|8.85
02|02052|00010000000|132|16393|182281|8.99
02|02052|00010000000|133|17464|182281|9.58
02|02052|00010000000|135|16291|182281|8.93
02|02052|00010000000|136|17969|182281|9.85
02|02052|00010000000|137|15841|182281|8.69
02|02052|00010000000|36|17733|182281|9.72
02|02052|00010000000|57|16749|182281|9.18
02|02052|00010000000|87|16796|182281|9.21
02|02052|00030200000|02-207|10457|182281|5.73
02|02052|00030200000|02-276|10764|182281|5.90
02|02052|00030200000|02-309|10917|182281|5.98
02|02052|00030200000|02-312|11450|182281|6.28
02|02052|00030200000|02-314|11829|182281|6.48
02|02052|00030200000|02-315|11508|182281|6.31
02|02052|00030200000|02-503|11234|182281|6.16
02|02052|00030200000|02-504|11255|182281|6.17
02|02052|00030200000|02-505|11290|182281|6.19
02|02052|00030200000|02-792|11567|182281|6.34
02|02052|00030200000|02-816|10969|182281|6.01
02|02052|00030200000|133|11055|182281|6.06
02|02052|00030200000|135|11135|182281|6.10
02|02052|00030200000|137|11479|182281|6.29
02|02052|00030200000|79|11721|182281|6.43
02|02052|00040200000|02-1911|10394|182281|5.70
02|02052|00040200000|02-276|11335|182281|6.21
02|02052|00040200000|02-309|22314|182281|12.24
02|02052|00040200000|02-312|11513|182281|6.31
02|02052|00040200000|02-502|11328|182281|6.21
02|02052|00040200000|02-503|22310|182281|12.23
02|02052|00040200000|02-505|11569|182281|6.34
02|02052|00040200000|02-816|11168|182281|6.12
02|02052|00040200000|02-865|22305|182281|12.23
02|02052|00040200000|133|11366|182281|6.23
02|02052|00040200000|135|11389|182281|6.24
02|02052|00040200000|137|11639|182281|6.38
02|02052|00100205200|02-1911|29207|182281|16.02
02|02052|00100205200|02-244|14977|182281|8.21
02|02052|00100205200|02-276|16277|182281|8.92
02|02052|00100205200|02-503|15518|182281|8.51
02|02052|00100205200|02-816|31260|182281|17.14
02|02052|00100205200|02-865|15512|182281|8.50
02|02052|00100205200|133|15186|182281|8.33
02|02052|00100205200|135|15405|182281|8.45
02|02052|00100205200|137|15288|182281|8.38
02|02053|00010000000|13|11861|127801|9.28
02|02053|00010000000|131|12189|127801|9.53
02|02053|00010000000|132|11435|127801|8.94
02|02053|00010000000|133|11668|127801|9.12
02|02053|00010000000|135|12247|127801|9.58
02|02053|00010000000|136|11841|127801|9.26
02|02053|00010000000|137|11032|127801|8.63
02|02053|00010000000|36|11660|127801|9.12
02|02053|00010000000|57|12005|127801|9.39
02|02053|00010000000|87|12292|127801|9.61
02|02053|00030200000|02-207|6986|127801|5.46
02|02053|00030200000|02-276|8096|127801|6.33
02|02053|00030200000|02-309|8552|127801|6.69
02|02053|00030200000|02-312|7892|127801|6.17
02|02053|00030200000|02-314|7731|127801|6.04
02|02053|00030200000|02-315|8651|127801|6.76
02|02053|00030200000|02-503|8092|127801|6.33
02|02053|00030200000|02-504|7636|127801|5.97
02|02053|00030200000|02-505|7921|127801|6.19
