CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
02|02038|937|825|000100000000000|CSCCC|166
02|02038|937|825|000100000000000|VB|8653
02|02038|937|825|000100000000000|VII|88
02|02038|937|825|000100000000000|VN|993
02|02038|937|825|000100000000000|VR|70
02|02038|937|825|000302000000000|CSCCC|273
02|02038|937|825|000302000000000|VB|19802
02|02038|937|825|000302000000000|VII|83
02|02038|937|825|000302000000000|VN|980
02|02038|937|825|000302000000000|VR|65
02|02038|937|825|000402000000000|CSCCC|238
02|02038|937|825|000402000000000|VB|17650
02|02038|937|825|000402000000000|VII|91
02|02038|937|825|000402000000000|VN|979
02|02038|937|825|000402000000000|VR|66
02|02038|937|825|001002038000000|CSCCC|370
02|02038|937|825|001002038000000|VB|30117
02|02038|937|825|001002038000000|VII|91
02|02038|937|825|001002038000000|VN|1086
02|02038|937|825|001002038000000|VR|66
02|02039|106|98|000100000000000|CSCCC|37
02|02039|106|98|000100000000000|VB|701
02|02039|106|98|000100000000000|VII|14
02|02039|106|98|000100000000000|VN|195
02|02039|106|98|000100000000000|VR|1
02|02039|106|98|000302000000000|CSCCC|37
02|02039|106|98|000302000000000|VB|1999
02|02039|106|98|000302000000000|VII|14
02|02039|106|98|000302000000000|VN|221
02|02039|106|98|000302000000000|VR|1
02|02039|106|98|000402000000000|CSCCC|28
02|02039|106|98|000402000000000|VB|1385
02|02039|106|98|000402000000000|VII|14
02|02039|106|98|000402000000000|VN|215
02|02039|106|98|000402000000000|VR|1
02|02039|106|98|001002039000000|CSCCC|32
02|02039|106|98|001002039000000|VB|1473
02|02039|106|98|001002039000000|VII|14
02|02039|106|98|001002039000000|VN|225
02|02039|106|98|001002039000000|VR|1
02|02040|28|27|000100000000000|CSCCC|10
02|02040|28|27|000100000000000|VB|337
02|02040|28|27|000100000000000|VII|0
02|02040|28|27|000100000000000|VN|8
02|02040|28|27|000100000000000|VR|1
02|02040|28|27|000302000000000|CSCCC|10
02|02040|28|27|000302000000000|VB|572
02|02040|28|27|000302000000000|VII|0
02|02040|28|27|000302000000000|VN|8
02|02040|28|27|000302000000000|VR|1
02|02040|28|27|000402000000000|CSCCC|10
02|02040|28|27|000402000000000|VB|448
02|02040|28|27|000402000000000|VII|0
02|02040|28|27|000402000000000|VN|9
02|02040|28|27|000402000000000|VR|1
02|02040|28|27|001002040000000|CSCCC|10
02|02040|28|27|001002040000000|VB|463
02|02040|28|27|001002040000000|VII|0
02|02040|28|27|001002040000000|VN|9
02|02040|28|27|001002040000000|VR|1
02|02041|48|46|000100000000000|CSCCC|17
02|02041|48|46|000100000000000|VB|358
02|02041|48|46|000100000000000|VII|1
02|02041|48|46|000100000000000|VN|44
02|02041|48|46|000100000000000|VR|0
02|02041|48|46|000302000000000|CSCCC|11
02|02041|48|46|000302000000000|VB|630
02|02041|48|46|000302000000000|VII|0
02|02041|48|46|000302000000000|VN|38
02|02041|48|46|000302000000000|VR|0
02|02041|48|46|000402000000000|CSCCC|11
02|02041|48|46|000402000000000|VB|537
02|02041|48|46|000402000000000|VII|0
02|02041|48|46|000402000000000|VN|39
02|02041|48|46|000402000000000|VR|0
02|02041|48|46|001002041000000|CSCCC|11
02|02041|48|46|001002041000000|VB|486
02|02041|48|46|001002041000000|VII|0
02|02041|48|46|001002041000000|VN|39
02|02041|48|46|001002041000000|VR|1
02|02042|50|45|000100000000000|CSCCC|22
02|02042|50|45|000100000000000|VB|423
02|02042|50|45|000100000000000|VII|4
02|02042|50|45|000100000000000|VN|31
02|02042|50|45|000100000000000|VR|0
02|02042|50|45|000302000000000|CSCCC|20
02|02042|50|45|000302000000000|VB|880
02|02042|50|45|000302000000000|VII|4
02|02042|50|45|000302000000000|VN|27
02|02042|50|45|000302000000000|VR|0
02|02042|50|45|000402000000000|CSCCC|20
02|02042|50|45|000402000000000|VB|709
02|02042|50|45|000402000000000|VII|4
02|02042|50|45|000402000000000|VN|27
02|02042|50|45|000402000000000|VR|0
02|02042|50|45|001002042000000|CSCCC|20
02|02042|50|45|001002042000000|VB|738
02|02042|50|45|001002042000000|VII|4
02|02042|50|45|001002042000000|VN|28
02|02042|50|45|001002042000000|VR|0
02|02043|10|10|000100000000000|CSCCC|10
02|02043|10|10|000100000000000|VB|188
02|02043|10|10|000100000000000|VII|0
02|02043|10|10|000100000000000|VN|6
02|02043|10|10|000100000000000|VR|1
02|02043|10|10|000302000000000|CSCCC|8
02|02043|10|10|000302000000000|VB|245
02|02043|10|10|000302000000000|VII|0
02|02043|10|10|000302000000000|VN|4
02|02043|10|10|000302000000000|VR|1
02|02043|10|10|000402000000000|CSCCC|8
02|02043|10|10|000402000000000|VB|210
02|02043|10|10|000402000000000|VII|0
02|02043|10|10|000402000000000|VN|4
02|02043|10|10|000402000000000|VR|1
02|02043|10|10|001002043000000|CSCCC|6
02|02043|10|10|001002043000000|VB|58
02|02043|10|10|001002043000000|VII|0
02|02043|10|10|001002043000000|VN|7
02|02043|10|10|001002043000000|VR|1
02|02044|32|31|000100000000000|CSCCC|26
02|02044|32|31|000100000000000|VB|384
02|02044|32|31|000100000000000|VII|1
02|02044|32|31|000100000000000|VN|108
02|02044|32|31|000100000000000|VR|3
02|02044|32|31|000302000000000|CSCCC|26
02|02044|32|31|000302000000000|VB|678
02|02044|32|31|000302000000000|VII|1
02|02044|32|31|000302000000000|VN|106
02|02044|32|31|000302000000000|VR|2
02|02044|32|31|000402000000000|CSCCC|26
02|02044|32|31|000402000000000|VB|606
02|02044|32|31|000402000000000|VII|1
02|02044|32|31|000402000000000|VN|101
02|02044|32|31|000402000000000|VR|2
02|02044|32|31|001002044000000|CSCCC|26
02|02044|32|31|001002044000000|VB|538
02|02044|32|31|001002044000000|VII|1
02|02044|32|31|001002044000000|VN|100
02|02044|32|31|001002044000000|VR|2
02|02045|41|38|000100000000000|CSCCC|0
02|02045|41|38|000100000000000|VB|424
02|02045|41|38|000100000000000|VII|1
02|02045|41|38|000100000000000|VN|56
02|02045|41|38|000100000000000|VR|1
02|02045|41|38|000302000000000|CSCCC|0
02|02045|41|38|000302000000000|VB|945
02|02045|41|38|000302000000000|VII|1
02|02045|41|38|000302000000000|VN|61
02|02045|41|38|000302000000000|VR|1
02|02045|41|38|000402000000000|CSCCC|0
02|02045|41|38|000402000000000|VB|694
02|02045|41|38|000402000000000|VII|1
02|02045|41|38|000402000000000|VN|56
02|02045|41|38|000402000000000|VR|1
02|02045|41|38|001002045000000|CSCCC|0
02|02045|41|38|001002045000000|VB|1113
02|02045|41|38|001002045000000|VII|1
02|02045|41|38|001002045000000|VN|67
02|02045|41|38|001002045000000|VR|1
02|02046|14|12|000100000000000|CSCCC|1
02|02046|14|12|000100000000000|VB|115
02|02046|14|12|000100000000000|VII|0
02|02046|14|12|000100000000000|VN|19
02|02046|14|12|000100000000000|VR|0
02|02046|14|12|000302000000000|CSCCC|1
02|02046|14|12|000302000000000|VB|290
02|02046|14|12|000302000000000|VII|0
02|02046|14|12|000302000000000|VN|15
02|02046|14|12|000302000000000|VR|0
02|02046|14|12|000402000000000|CSCCC|1
02|02046|14|12|000402000000000|VB|175
02|02046|14|12|000402000000000|VII|0
02|02046|14|12|000402000000000|VN|17
02|02046|14|12|000402000000000|VR|0
02|02046|14|12|001002046000000|CSCCC|1
02|02046|14|12|001002046000000|VB|369
02|02046|14|12|001002046000000|VII|0
02|02046|14|12|001002046000000|VN|17
02|02046|14|12|001002046000000|VR|2
02|02047|55|54|000100000000000|CSCCC|12
02|02047|55|54|000100000000000|VB|558
02|02047|55|54|000100000000000|VII|0
02|02047|55|54|000100000000000|VN|39
02|02047|55|54|000100000000000|VR|1
02|02047|55|54|000302000000000|CSCCC|10
02|02047|55|54|000302000000000|VB|1206
02|02047|55|54|000302000000000|VII|0
02|02047|55|54|000302000000000|VN|40
02|02047|55|54|000302000000000|VR|1
02|02047|55|54|000402000000000|CSCCC|10
02|02047|55|54|000402000000000|VB|977
02|02047|55|54|000402000000000|VII|0
02|02047|55|54|000402000000000|VN|32
02|02047|55|54|000402000000000|VR|1
02|02047|55|54|001002047000000|CSCCC|8
02|02047|55|54|001002047000000|VB|654
02|02047|55|54|001002047000000|VII|0
02|02047|55|54|001002047000000|VN|29
02|02047|55|54|001002047000000|VR|0
02|02048|37|34|000100000000000|CSCCC|16
02|02048|37|34|000100000000000|VB|325
02|02048|37|34|000100000000000|VII|0
02|02048|37|34|000100000000000|VN|33
02|02048|37|34|000100000000000|VR|3
02|02048|37|34|000302000000000|CSCCC|4
02|02048|37|34|000302000000000|VB|558
02|02048|37|34|000302000000000|VII|0
02|02048|37|34|000302000000000|VN|29
02|02048|37|34|000302000000000|VR|3
02|02048|37|34|000402000000000|CSCCC|4
02|02048|37|34|000402000000000|VB|427
02|02048|37|34|000402000000000|VII|0
02|02048|37|34|000402000000000|VN|28
02|02048|37|34|000402000000000|VR|3
02|02048|37|34|001002048000000|CSCCC|4
02|02048|37|34|001002048000000|VB|693
02|02048|37|34|001002048000000|VII|0
02|02048|37|34|001002048000000|VN|32
02|02048|37|34|001002048000000|VR|3
02|02049|32|31|000100000000000|CSCCC|7
02|02049|32|31|000100000000000|VB|362
02|02049|32|31|000100000000000|VII|0
02|02049|32|31|000100000000000|VN|50
02|02049|32|31|000100000000000|VR|0
02|02049|32|31|000302000000000|CSCCC|4
02|02049|32|31|000302000000000|VB|552
02|02049|32|31|000302000000000|VII|0
02|02049|32|31|000302000000000|VN|41
02|02049|32|31|000302000000000|VR|0
02|02049|32|31|000402000000000|CSCCC|4
02|02049|32|31|000402000000000|VB|470
02|02049|32|31|000402000000000|VII|0
02|02049|32|31|000402000000000|VN|42
02|02049|32|31|000402000000000|VR|0
02|02049|32|31|001002049000000|CSCCC|4
02|02049|32|31|001002049000000|VB|803
02|02049|32|31|001002049000000|VII|0
02|02049|32|31|001002049000000|VN|48
02|02049|32|31|001002049000000|VR|0
02|02050|1630|1385|000100000000000|CSCCC|181
02|02050|1630|1385|000100000000000|VB|14872
02|02050|1630|1385|000100000000000|VII|167
02|02050|1630|1385|000100000000000|VN|4236
02|02050|1630|1385|000100000000000|VR|152
02|02050|1630|1385|000302000000000|CSCCC|272
02|02050|1630|1385|000302000000000|VB|33779
02|02050|1630|1385|000302000000000|VII|160
02|02050|1630|1385|000302000000000|VN|3976
02|02050|1630|1385|000302000000000|VR|162
02|02050|1630|1385|000402000000000|CSCCC|227
02|02050|1630|1385|000402000000000|VB|25201
02|02050|1630|1385|000402000000000|VII|275
02|02050|1630|1385|000402000000000|VN|3941
02|02050|1630|1385|000402000000000|VR|160
02|02050|1630|1385|001002050000000|CSCCC|182
02|02050|1630|1385|001002050000000|VB|13550
02|02050|1630|1385|001002050000000|VII|298
02|02050|1630|1385|001002050000000|VN|5923
02|02050|1630|1385|001002050000000|VR|161
02|02051|230|203|000100000000000|CSCCC|68
02|02051|230|203|000100000000000|VB|2137
02|02051|230|203|000100000000000|VII|7
02|02051|230|203|000100000000000|VN|321
02|02051|230|203|000100000000000|VR|17
02|02051|230|203|000302000000000|CSCCC|111
02|02051|230|203|000302000000000|VB|4487
02|02051|230|203|000302000000000|VII|7
02|02051|230|203|000302000000000|VN|318
02|02051|230|203|000302000000000|VR|15
02|02051|230|203|000402000000000|CSCCC|90
02|02051|230|203|000402000000000|VB|3854
02|02051|230|203|000402000000000|VII|11
02|02051|230|203|000402000000000|VN|315
02|02051|230|203|000402000000000|VR|16
02|02051|230|203|001002051000000|CSCCC|88
02|02051|230|203|001002051000000|VB|4077
02|02051|230|203|001002051000000|VII|11
02|02051|230|203|001002051000000|VN|340
02|02051|230|203|001002051000000|VR|16
02|02052|1006|889|000100000000000|CSCCC|123
02|02052|1006|889|000100000000000|VB|5662
02|02052|1006|889|000100000000000|VII|96
02|02052|1006|889|000100000000000|VN|1823
02|02052|1006|889|000100000000000|VR|110
02|02052|1006|889|000302000000000|CSCCC|142
02|02052|1006|889|000302000000000|VB|16984
02|02052|1006|889|000302000000000|VII|93
02|02052|1006|889|000302000000000|VN|1849
02|02052|1006|889|000302000000000|VR|96
02|02052|1006|889|000402000000000|CSCCC|127
02|02052|1006|889|000402000000000|VB|11158
02|02052|1006|889|000402000000000|VII|131
02|02052|1006|889|000402000000000|VN|1784
02|02052|1006|889|000402000000000|VR|103
02|02052|1006|889|001002052000000|CSCCC|152
02|02052|1006|889|001002052000000|VB|14517
02|02052|1006|889|001002052000000|VII|125
02|02052|1006|889|001002052000000|VN|1882
02|02052|1006|889|001002052000000|VR|92
02|02053|685|610|000100000000000|CSCCC|112
02|02053|685|610|000100000000000|VB|5042
02|02053|685|610|000100000000000|VII|74
02|02053|685|610|000100000000000|VN|1202
02|02053|685|610|000100000000000|VR|74
02|02053|685|610|000302000000000|CSCCC|113
02|02053|685|610|000302000000000|VB|13397
02|02053|685|610|000302000000000|VII|64
02|02053|685|610|000302000000000|VN|1178
02|02053|685|610|000302000000000|VR|71
02|02053|685|610|000402000000000|CSCCC|109
02|02053|685|610|000402000000000|VB|9866
02|02053|685|610|000402000000000|VII|85
02|02053|685|610|000402000000000|VN|1214
02|02053|685|610|000402000000000|VR|74
02|02053|685|610|001002053000000|CSCCC|112
02|02053|685|610|001002053000000|VB|12300
02|02053|685|610|001002053000000|VII|93
02|02053|685|610|001002053000000|VN|1304
02|02053|685|610|001002053000000|VR|76
02|02054|49|45|000100000000000|CSCCC|16
02|02054|49|45|000100000000000|VB|392
02|02054|49|45|000100000000000|VII|2
02|02054|49|45|000100000000000|VN|47
02|02054|49|45|000100000000000|VR|0
02|02054|49|45|000302000000000|CSCCC|12
02|02054|49|45|000302000000000|VB|788
02|02054|49|45|000302000000000|VII|2
02|02054|49|45|000302000000000|VN|41
02|02054|49|45|000302000000000|VR|0
02|02054|49|45|000402000000000|CSCCC|12
02|02054|49|45|000402000000000|VB|661
02|02054|49|45|000402000000000|VII|2
02|02054|49|45|000402000000000|VN|41
02|02054|49|45|000402000000000|VR|0
02|02054|49|45|001002054000000|CSCCC|12
02|02054|49|45|001002054000000|VB|528
02|02054|49|45|001002054000000|VII|2
02|02054|49|45|001002054000000|VN|41
02|02054|49|45|001002054000000|VR|0
02|02055|79|74|000100000000000|CSCCC|34
02|02055|79|74|000100000000000|VB|1639
02|02055|79|74|000100000000000|VII|5
02|02055|79|74|000100000000000|VN|99
02|02055|79|74|000100000000000|VR|7
02|02055|79|74|000302000000000|CSCCC|26
02|02055|79|74|000302000000000|VB|2597
02|02055|79|74|000302000000000|VII|5
02|02055|79|74|000302000000000|VN|94
02|02055|79|74|000302000000000|VR|7
02|02055|79|74|000402000000000|CSCCC|26
02|02055|79|74|000402000000000|VB|2400
02|02055|79|74|000402000000000|VII|5
02|02055|79|74|000402000000000|VN|94
02|02055|79|74|000402000000000|VR|7
02|02055|79|74|001002055000000|CSCCC|26
02|02055|79|74|001002055000000|VB|1127
02|02055|79|74|001002055000000|VII|5
02|02055|79|74|001002055000000|VN|123
02|02055|79|74|001002055000000|VR|11
02|02056|32|30|000100000000000|CSCCC|15
02|02056|32|30|000100000000000|VB|624
02|02056|32|30|000100000000000|VII|0
02|02056|32|30|000100000000000|VN|39
02|02056|32|30|000100000000000|VR|4
02|02056|32|30|000302000000000|CSCCC|7
02|02056|32|30|000302000000000|VB|1094
02|02056|32|30|000302000000000|VII|0
02|02056|32|30|000302000000000|VN|34
02|02056|32|30|000302000000000|VR|4
02|02056|32|30|000402000000000|CSCCC|7
02|02056|32|30|000402000000000|VB|994
02|02056|32|30|000402000000000|VII|0
02|02056|32|30|000402000000000|VN|27
02|02056|32|30|000402000000000|VR|4
02|02056|32|30|001002056000000|CSCCC|7
02|02056|32|30|001002056000000|VB|454
02|02056|32|30|001002056000000|VII|0
02|02056|32|30|001002056000000|VN|77
02|02056|32|30|001002056000000|VR|4
02|02057|32|30|000100000000000|CSCCC|21
02|02057|32|30|000100000000000|VB|621
02|02057|32|30|000100000000000|VII|0
02|02057|32|30|000100000000000|VN|29
02|02057|32|30|000100000000000|VR|0
02|02057|32|30|000302000000000|CSCCC|17
02|02057|32|30|000302000000000|VB|909
02|02057|32|30|000302000000000|VII|0
02|02057|32|30|000302000000000|VN|41
02|02057|32|30|000302000000000|VR|0
02|02057|32|30|000402000000000|CSCCC|17
02|02057|32|30|000402000000000|VB|763
02|02057|32|30|000402000000000|VII|0
02|02057|32|30|000402000000000|VN|39
02|02057|32|30|000402000000000|VR|0
02|02057|32|30|001002057000000|CSCCC|13
02|02057|32|30|001002057000000|VB|604
02|02057|32|30|001002057000000|VII|0
02|02057|32|30|001002057000000|VN|27
02|02057|32|30|001002057000000|VR|1
02|02058|26|26|000100000000000|CSCCC|10
02|02058|26|26|000100000000000|VB|290
02|02058|26|26|000100000000000|VII|0
02|02058|26|26|000100000000000|VN|51
02|02058|26|26|000100000000000|VR|2
02|02058|26|26|000302000000000|CSCCC|8
02|02058|26|26|000302000000000|VB|578
02|02058|26|26|000302000000000|VII|0
02|02058|26|26|000302000000000|VN|51
02|02058|26|26|000302000000000|VR|2
02|02058|26|26|000402000000000|CSCCC|6
02|02058|26|26|000402000000000|VB|441
02|02058|26|26|000402000000000|VII|0
02|02058|26|26|000402000000000|VN|49
02|02058|26|26|000402000000000|VR|2
02|02058|26|26|001002058000000|CSCCC|6
02|02058|26|26|001002058000000|VB|415
02|02058|26|26|001002058000000|VII|0
02|02058|26|26|001002058000000|VN|43
02|02058|26|26|001002058000000|VR|2
02|02059|56|54|000100000000000|CSCCC|21
02|02059|56|54|000100000000000|VB|572
02|02059|56|54|000100000000000|VII|0
02|02059|56|54|000100000000000|VN|100
02|02059|56|54|000100000000000|VR|3
02|02059|56|54|000302000000000|CSCCC|19
02|02059|56|54|000302000000000|VB|1109
02|02059|56|54|000302000000000|VII|0
02|02059|56|54|000302000000000|VN|105
02|02059|56|54|000302000000000|VR|3
02|02059|56|54|000402000000000|CSCCC|19
02|02059|56|54|000402000000000|VB|891
02|02059|56|54|000402000000000|VII|0
02|02059|56|54|000402000000000|VN|98
02|02059|56|54|000402000000000|VR|3
02|02059|56|54|001002059000000|CSCCC|19
02|02059|56|54|001002059000000|VB|812
02|02059|56|54|001002059000000|VII|0
02|02059|56|54|001002059000000|VN|97
02|02059|56|54|001002059000000|VR|3
02|02060|236|210|000100000000000|CSCCC|40
02|02060|236|210|000100000000000|VB|1521
02|02060|236|210|000100000000000|VII|2
02|02060|236|210|000100000000000|VN|389
02|02060|236|210|000100000000000|VR|11
02|02060|236|210|000302000000000|CSCCC|34
02|02060|236|210|000302000000000|VB|4129
02|02060|236|210|000302000000000|VII|1
02|02060|236|210|000302000000000|VN|388
02|02060|236|210|000302000000000|VR|3
02|02060|236|210|000402000000000|CSCCC|48
02|02060|236|210|000402000000000|VB|3081
02|02060|236|210|000402000000000|VII|1
02|02060|236|210|000402000000000|VN|357
02|02060|236|210|000402000000000|VR|3
02|02060|236|210|001002060000000|CSCCC|51
02|02060|236|210|001002060000000|VB|2597
02|02060|236|210|001002060000000|VII|1
02|02060|236|210|001002060000000|VN|400
02|02060|236|210|001002060000000|VR|3
02|02061|3093|2702|000100000000000|CSCCC|494
02|02061|3093|2702|000100000000000|VB|18543
02|02061|3093|2702|000100000000000|VII|233
02|02061|3093|2702|000100000000000|VN|3952
02|02061|3093|2702|000100000000000|VR|306
02|02061|3093|2702|000302000000000|CSCCC|477
02|02061|3093|2702|000302000000000|VB|49115
02|02061|3093|2702|000302000000000|VII|225
02|02061|3093|2702|000302000000000|VN|3915
02|02061|3093|2702|000302000000000|VR|292
02|02061|3093|2702|000402000000000|CSCCC|455
02|02061|3093|2702|000402000000000|VB|37323
02|02061|3093|2702|000402000000000|VII|469
02|02061|3093|2702|000402000000000|VN|3933
02|02061|3093|2702|000402000000000|VR|297
02|02061|3093|2702|001002061000000|CSCCC|483
02|02061|3093|2702|001002061000000|VB|43254
02|02061|3093|2702|001002061000000|VII|475
02|02061|3093|2702|001002061000000|VN|3891
02|02061|3093|2702|001002061000000|VR|287
02|02062|1127|974|000100000000000|CSCCC|227
02|02062|1127|974|000100000000000|VB|6366
02|02062|1127|974|000100000000000|VII|60
02|02062|1127|974|000100000000000|VN|1341
02|02062|1127|974|000100000000000|VR|90
02|02062|1127|974|000302000000000|CSCCC|213
02|02062|1127|974|000302000000000|VB|14951
02|02062|1127|974|000302000000000|VII|59
02|02062|1127|974|000302000000000|VN|1332
02|02062|1127|974|000302000000000|VR|85
02|02062|1127|974|000402000000000|CSCCC|199
02|02062|1127|974|000402000000000|VB|11970
02|02062|1127|974|000402000000000|VII|87
02|02062|1127|974|000402000000000|VN|1310
02|02062|1127|974|000402000000000|VR|84
02|02062|1127|974|001002062000000|CSCCC|224
02|02062|1127|974|001002062000000|VB|15099
02|02062|1127|974|001002062000000|VII|87
02|02062|1127|974|001002062000000|VN|1371
02|02062|1127|974|001002062000000|VR|84
02|02063|1683|1125|000100000000000|CSCCC|374
02|02063|1683|1125|000100000000000|VB|7345
02|02063|1683|1125|000100000000000|VII|118
02|02063|1683|1125|000100000000000|VN|2233
02|02063|1683|1125|000100000000000|VR|147
02|02063|1683|1125|000302000000000|CSCCC|383
02|02063|1683|1125|000302000000000|VB|17105
02|02063|1683|1125|000302000000000|VII|123
02|02063|1683|1125|000302000000000|VN|2135
02|02063|1683|1125|000302000000000|VR|127
02|02063|1683|1125|000402000000000|CSCCC|365
02|02063|1683|1125|000402000000000|VB|12607
02|02063|1683|1125|000402000000000|VII|174
02|02063|1683|1125|000402000000000|VN|2149
02|02063|1683|1125|000402000000000|VR|133
02|02063|1683|1125|001002063000000|CSCCC|380
02|02063|1683|1125|001002063000000|VB|12750
02|02063|1683|1125|001002063000000|VII|183
02|02063|1683|1125|001002063000000|VN|2233
02|02063|1683|1125|001002063000000|VR|130
02|02064|32|30|000100000000000|CSCCC|21
02|02064|32|30|000100000000000|VB|228
02|02064|32|30|000100000000000|VII|1
02|02064|32|30|000100000000000|VN|49
02|02064|32|30|000100000000000|VR|0
02|02064|32|30|000302000000000|CSCCC|10
02|02064|32|30|000302000000000|VB|388
02|02064|32|30|000302000000000|VII|1
02|02064|32|30|000302000000000|VN|46
02|02064|32|30|000302000000000|VR|1
02|02064|32|30|000402000000000|CSCCC|10
02|02064|32|30|000402000000000|VB|285
02|02064|32|30|000402000000000|VII|1
02|02064|32|30|000402000000000|VN|49
02|02064|32|30|000402000000000|VR|2
02|02064|32|30|001002064000000|CSCCC|10
02|02064|32|30|001002064000000|VB|380
02|02064|32|30|001002064000000|VII|1
02|02064|32|30|001002064000000|VN|38
02|02064|32|30|001002064000000|VR|2
02|02065|68|63|000100000000000|CSCCC|31
02|02065|68|63|000100000000000|VB|700
02|02065|68|63|000100000000000|VII|1
02|02065|68|63|000100000000000|VN|114
02|02065|68|63|000100000000000|VR|2
02|02065|68|63|000302000000000|CSCCC|23
02|02065|68|63|000302000000000|VB|1475
02|02065|68|63|000302000000000|VII|1
02|02065|68|63|000302000000000|VN|115
02|02065|68|63|000302000000000|VR|2
02|02065|68|63|000402000000000|CSCCC|23
02|02065|68|63|000402000000000|VB|1200
02|02065|68|63|000402000000000|VII|1
02|02065|68|63|000402000000000|VN|110
02|02065|68|63|000402000000000|VR|2
02|02065|68|63|001002065000000|CSCCC|25
02|02065|68|63|001002065000000|VB|717
02|02065|68|63|001002065000000|VII|1
02|02065|68|63|001002065000000|VN|125
02|02065|68|63|001002065000000|VR|2
02|02066|45|41|000100000000000|CSCCC|4
02|02066|45|41|000100000000000|VB|342
02|02066|45|41|000100000000000|VII|5
02|02066|45|41|000100000000000|VN|65
02|02066|45|41|000100000000000|VR|1
02|02066|45|41|000302000000000|CSCCC|3
02|02066|45|41|000302000000000|VB|732
02|02066|45|41|000302000000000|VII|5
02|02066|45|41|000302000000000|VN|63
02|02066|45|41|000302000000000|VR|0
02|02066|45|41|000402000000000|CSCCC|3
02|02066|45|41|000402000000000|VB|571
02|02066|45|41|000402000000000|VII|5
02|02066|45|41|000402000000000|VN|64
02|02066|45|41|000402000000000|VR|0
02|02066|45|41|001002066000000|CSCCC|3
02|02066|45|41|001002066000000|VB|557
02|02066|45|41|001002066000000|VII|5
02|02066|45|41|001002066000000|VN|67
02|02066|45|41|001002066000000|VR|1
02|02067|117|110|000100000000000|CSCCC|12
02|02067|117|110|000100000000000|VB|1042
02|02067|117|110|000100000000000|VII|5
02|02067|117|110|000100000000000|VN|141
02|02067|117|110|000100000000000|VR|9
02|02067|117|110|000302000000000|CSCCC|11
02|02067|117|110|000302000000000|VB|2040
02|02067|117|110|000302000000000|VII|5
02|02067|117|110|000302000000000|VN|129
02|02067|117|110|000302000000000|VR|9
02|02067|117|110|000402000000000|CSCCC|11
02|02067|117|110|000402000000000|VB|1633
02|02067|117|110|000402000000000|VII|5
02|02067|117|110|000402000000000|VN|134
02|02067|117|110|000402000000000|VR|9
02|02067|117|110|001002067000000|CSCCC|10
02|02067|117|110|001002067000000|VB|1611
02|02067|117|110|001002067000000|VII|5
02|02067|117|110|001002067000000|VN|138
02|02067|117|110|001002067000000|VR|9
02|02068|48|46|000100000000000|CSCCC|13
02|02068|48|46|000100000000000|VB|1005
02|02068|48|46|000100000000000|VII|1
02|02068|48|46|000100000000000|VN|78
02|02068|48|46|000100000000000|VR|6
02|02068|48|46|000302000000000|CSCCC|13
02|02068|48|46|000302000000000|VB|1484
02|02068|48|46|000302000000000|VII|1
02|02068|48|46|000302000000000|VN|70
02|02068|48|46|000302000000000|VR|6
02|02068|48|46|000402000000000|CSCCC|13
02|02068|48|46|000402000000000|VB|1295
02|02068|48|46|000402000000000|VII|1
02|02068|48|46|000402000000000|VN|67
02|02068|48|46|000402000000000|VR|6
02|02068|48|46|001002068000000|CSCCC|10
02|02068|48|46|001002068000000|VB|495
02|02068|48|46|001002068000000|VII|1
02|02068|48|46|001002068000000|VN|180
02|02068|48|46|001002068000000|VR|7
02|02069|97|93|000100000000000|CSCCC|31
02|02069|97|93|000100000000000|VB|1297
02|02069|97|93|000100000000000|VII|0
02|02069|97|93|000100000000000|VN|116
02|02069|97|93|000100000000000|VR|4
02|02069|97|93|000302000000000|CSCCC|25
02|02069|97|93|000302000000000|VB|2367
02|02069|97|93|000302000000000|VII|0
02|02069|97|93|000302000000000|VN|114
02|02069|97|93|000302000000000|VR|4
02|02069|97|93|000402000000000|CSCCC|25
02|02069|97|93|000402000000000|VB|1896
02|02069|97|93|000402000000000|VII|0
02|02069|97|93|000402000000000|VN|116
02|02069|97|93|000402000000000|VR|4
02|02069|97|93|001002069000000|CSCCC|25
02|02069|97|93|001002069000000|VB|1409
02|02069|97|93|001002069000000|VII|0
02|02069|97|93|001002069000000|VN|141
02|02069|97|93|001002069000000|VR|9
02|02070|1505|1289|000100000000000|CSCCC|165
02|02070|1505|1289|000100000000000|VB|10473
02|02070|1505|1289|000100000000000|VII|109
02|02070|1505|1289|000100000000000|VN|2469
02|02070|1505|1289|000100000000000|VR|74
02|02070|1505|1289|000302000000000|CSCCC|193
02|02070|1505|1289|000302000000000|VB|23804
02|02070|1505|1289|000302000000000|VII|106
02|02070|1505|1289|000302000000000|VN|2447
02|02070|1505|1289|000302000000000|VR|70
02|02070|1505|1289|000402000000000|CSCCC|165
02|02070|1505|1289|000402000000000|VB|21468
02|02070|1505|1289|000402000000000|VII|433
02|02070|1505|1289|000402000000000|VN|2447
02|02070|1505|1289|000402000000000|VR|76
02|02070|1505|1289|001002070000000|CSCCC|235
02|02070|1505|1289|001002070000000|VB|27068
02|02070|1505|1289|001002070000000|VII|391
02|02070|1505|1289|001002070000000|VN|2786
02|02070|1505|1289|001002070000000|VR|71
02|02071|265|238|000100000000000|CSCCC|69
