CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
02|02059|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|8
02|02059|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|12
02|02059|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|5
02|02059|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|1
02|02059|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|6413
02|02059|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|10
02|02059|000302000000000|133|000302000000000.133.A.000302000000000.133|264
02|02059|000302000000000|135|000302000000000.135.A.000302000000000.135|3711
02|02059|000302000000000|137|000302000000000.137.A.000302000000000.137|1115
02|02059|000302000000000|79|000302000000000.79.A.000302000000000.79|14
02|02059|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|73
02|02059|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|46
02|02059|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|8
02|02059|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|6609
02|02059|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|13
02|02059|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|11
02|02059|000402000000000|133|000402000000000.133.A.000402000000000.133|231
02|02059|000402000000000|135|000402000000000.135.1A.000402000000000.135|3989
02|02059|000402000000000|137|000402000000000.137.A.000402000000000.137|1013
02|02059|001002059000000|02-503|001002059000000.02-503.2.001002059000000.02-503|7584
02|02059|001002059000000|135|001002059000000.135.1A.001002059000000.135|3230
02|02059|001002059000000|137|001002059000000.137.A.001002059000000.137|1230
02|02060|000100000000000|13|000100000000000.13.A.000100000000000.13|272
02|02060|000100000000000|131|000100000000000.131.A.000100000000000.131|793
02|02060|000100000000000|132|000100000000000.132.A.000100000000000.132|133
02|02060|000100000000000|133|000100000000000.133.A.000100000000000.133|1153
02|02060|000100000000000|135|000100000000000.135.A.000100000000000.135|20212
02|02060|000100000000000|136|000100000000000.136.A.000100000000000.136|23472
02|02060|000100000000000|137|000100000000000.137.A.000100000000000.137|4983
02|02060|000100000000000|36|000100000000000.36.A.000100000000000.36|34
02|02060|000100000000000|57|000100000000000.57.A.000100000000000.57|44
02|02060|000100000000000|87|000100000000000.87.A.000100000000000.87|1112
02|02060|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|67
02|02060|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|264
02|02060|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|27
02|02060|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|139
02|02060|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|38
02|02060|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|9
02|02060|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|22592
02|02060|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|50
02|02060|000302000000000|133|000302000000000.133.A.000302000000000.133|1170
02|02060|000302000000000|135|000302000000000.135.A.000302000000000.135|20885
02|02060|000302000000000|137|000302000000000.137.A.000302000000000.137|4168
02|02060|000302000000000|79|000302000000000.79.A.000302000000000.79|28
02|02060|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|705
02|02060|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|226
02|02060|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|31
02|02060|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|22903
02|02060|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|42
02|02060|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|124
02|02060|000402000000000|133|000402000000000.133.A.000402000000000.133|1031
02|02060|000402000000000|135|000402000000000.135.1A.000402000000000.135|21623
02|02060|000402000000000|137|000402000000000.137.A.000402000000000.137|3580
02|02060|001002060000000|02-1911|001002060000000.02-1911.A.001002060000000.02-1911|607
02|02060|001002060000000|02-276|001002060000000.02-276.1A.001002060000000.02-276|203
02|02060|001002060000000|02-503|001002060000000.02-503.4.001002060000000.02-503|14904
02|02060|001002060000000|02-503|001002060000000.02-503.6.001002060000000.02-503|11101
02|02060|001002060000000|133|001002060000000.133.A.001002060000000.133|885
02|02060|001002060000000|135|001002060000000.135.1A.001002060000000.135|20240
02|02060|001002060000000|137|001002060000000.137.A.001002060000000.137|1799
02|02060|001002060000000|137|001002060000000.137.B.001002060000000.137|1251
02|02061|000100000000000|13|000100000000000.13.A.000100000000000.13|4728
02|02061|000100000000000|131|000100000000000.131.A.000100000000000.131|13329
02|02061|000100000000000|132|000100000000000.132.A.000100000000000.132|1969
02|02061|000100000000000|133|000100000000000.133.A.000100000000000.133|26281
02|02061|000100000000000|135|000100000000000.135.A.000100000000000.135|135212
02|02061|000100000000000|136|000100000000000.136.A.000100000000000.136|438314
02|02061|000100000000000|137|000100000000000.137.A.000100000000000.137|47930
02|02061|000100000000000|36|000100000000000.36.A.000100000000000.36|642
02|02061|000100000000000|57|000100000000000.57.A.000100000000000.57|773
02|02061|000100000000000|87|000100000000000.87.A.000100000000000.87|11179
02|02061|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|816
02|02061|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|4546
02|02061|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|694
02|02061|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|1975
02|02061|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|663
02|02061|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|93
02|02061|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|426056
02|02061|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|1648
02|02061|000302000000000|133|000302000000000.133.A.000302000000000.133|27443
02|02061|000302000000000|135|000302000000000.135.A.000302000000000.135|139911
02|02061|000302000000000|137|000302000000000.137.A.000302000000000.137|44145
02|02061|000302000000000|79|000302000000000.79.A.000302000000000.79|686
02|02061|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|12718
02|02061|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|4411
02|02061|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|738
02|02061|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|440014
02|02061|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|1716
02|02061|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|1819
02|02061|000402000000000|133|000402000000000.133.A.000402000000000.133|26014
02|02061|000402000000000|135|000402000000000.135.1A.000402000000000.135|151561
02|02061|000402000000000|137|000402000000000.137.A.000402000000000.137|40652
02|02061|001002061000000|02-1911|001002061000000.02-1911.A.001002061000000.02-1911|12920
02|02061|001002061000000|02-276|001002061000000.02-276.1A.001002061000000.02-276|4726
02|02061|001002061000000|02-309|001002061000000.02-309.A.001002061000000.02-309|772
02|02061|001002061000000|02-503|001002061000000.02-503.2.001002061000000.02-503|432836
02|02061|001002061000000|02-816|001002061000000.02-816.1A.001002061000000.02-816|1127
02|02061|001002061000000|02-816|001002061000000.02-816.3C.001002061000000.02-816|874
02|02061|001002061000000|02-865|001002061000000.02-865.A.001002061000000.02-865|1939
02|02061|001002061000000|133|001002061000000.133.A.001002061000000.133|27976
02|02061|001002061000000|135|001002061000000.135.1A.001002061000000.135|146588
02|02061|001002061000000|137|001002061000000.137.A.001002061000000.137|23333
02|02061|001002061000000|137|001002061000000.137.C.001002061000000.137|18770
02|02061|001002061000000|79|001002061000000.79.A.001002061000000.79|843
02|02062|000100000000000|13|000100000000000.13.A.000100000000000.13|2361
02|02062|000100000000000|131|000100000000000.131.A.000100000000000.131|3322
02|02062|000100000000000|132|000100000000000.132.A.000100000000000.132|590
02|02062|000100000000000|133|000100000000000.133.A.000100000000000.133|9891
02|02062|000100000000000|135|000100000000000.135.A.000100000000000.135|73083
02|02062|000100000000000|136|000100000000000.136.A.000100000000000.136|136003
02|02062|000100000000000|137|000100000000000.137.A.000100000000000.137|22519
02|02062|000100000000000|36|000100000000000.36.A.000100000000000.36|208
02|02062|000100000000000|57|000100000000000.57.A.000100000000000.57|16
02|02062|000100000000000|87|000100000000000.87.A.000100000000000.87|4906
02|02062|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|333
02|02062|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|2276
02|02062|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|256
02|02062|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|586
02|02062|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|132
02|02062|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|133
02|02062|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|131496
02|02062|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|467
02|02062|000302000000000|133|000302000000000.133.A.000302000000000.133|10783
02|02062|000302000000000|135|000302000000000.135.A.000302000000000.135|76931
02|02062|000302000000000|137|000302000000000.137.A.000302000000000.137|19670
02|02062|000302000000000|79|000302000000000.79.A.000302000000000.79|328
02|02062|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|3063
02|02062|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|2082
02|02062|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|285
02|02062|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|134269
02|02062|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|445
02|02062|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|540
02|02062|000402000000000|133|000402000000000.133.A.000402000000000.133|9672
02|02062|000402000000000|135|000402000000000.135.1A.000402000000000.135|82887
02|02062|000402000000000|137|000402000000000.137.A.000402000000000.137|17192
02|02062|001002062000000|02-1911|001002062000000.02-1911.A.001002062000000.02-1911|2842
02|02062|001002062000000|02-276|001002062000000.02-276.1A.001002062000000.02-276|1994
02|02062|001002062000000|02-309|001002062000000.02-309.A.001002062000000.02-309|298
02|02062|001002062000000|02-503|001002062000000.02-503.2.001002062000000.02-503|57569
02|02062|001002062000000|02-503|001002062000000.02-503.4.001002062000000.02-503|37249
02|02062|001002062000000|02-503|001002062000000.02-503.6.001002062000000.02-503|16667
02|02062|001002062000000|02-503|001002062000000.02-503.8.001002062000000.02-503|14697
02|02062|001002062000000|02-816|001002062000000.02-816.1A.001002062000000.02-816|364
02|02062|001002062000000|133|001002062000000.133.A.001002062000000.133|9313
02|02062|001002062000000|135|001002062000000.135.1A.001002062000000.135|90519
02|02062|001002062000000|137|001002062000000.137.A.001002062000000.137|7053
02|02062|001002062000000|137|001002062000000.137.C.001002062000000.137|8598
02|02062|001002062000000|79|001002062000000.79.A.001002062000000.79|409
02|02063|000100000000000|13|000100000000000.13.A.000100000000000.13|3272
02|02063|000100000000000|131|000100000000000.131.A.000100000000000.131|5048
02|02063|000100000000000|132|000100000000000.132.A.000100000000000.132|723
02|02063|000100000000000|133|000100000000000.133.A.000100000000000.133|12419
02|02063|000100000000000|135|000100000000000.135.A.000100000000000.135|100659
02|02063|000100000000000|136|000100000000000.136.A.000100000000000.136|123832
02|02063|000100000000000|137|000100000000000.137.A.000100000000000.137|23594
02|02063|000100000000000|36|000100000000000.36.A.000100000000000.36|209
02|02063|000100000000000|57|000100000000000.57.A.000100000000000.57|281
02|02063|000100000000000|87|000100000000000.87.A.000100000000000.87|5799
02|02063|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|667
02|02063|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|3200
02|02063|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|579
02|02063|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|878
02|02063|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|243
02|02063|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|130
02|02063|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|119294
02|02063|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|737
02|02063|000302000000000|133|000302000000000.133.A.000302000000000.133|14480
02|02063|000302000000000|135|000302000000000.135.A.000302000000000.135|103708
02|02063|000302000000000|137|000302000000000.137.A.000302000000000.137|21429
02|02063|000302000000000|79|000302000000000.79.A.000302000000000.79|221
02|02063|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|4866
02|02063|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|2959
02|02063|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|538
02|02063|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|130886
02|02063|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|585
02|02063|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|716
02|02063|000402000000000|133|000402000000000.133.A.000402000000000.133|12299
02|02063|000402000000000|135|000402000000000.135.1A.000402000000000.135|110229
02|02063|000402000000000|137|000402000000000.137.A.000402000000000.137|18977
02|02063|001002063000000|02-1911|001002063000000.02-1911.A.001002063000000.02-1911|4898
02|02063|001002063000000|02-207|001002063000000.02-207.A.001002063000000.02-207|705
02|02063|001002063000000|02-276|001002063000000.02-276.1A.001002063000000.02-276|2939
02|02063|001002063000000|02-309|001002063000000.02-309.A.001002063000000.02-309|1729
02|02063|001002063000000|02-503|001002063000000.02-503.10.001002063000000.02-503|7858
02|02063|001002063000000|02-503|001002063000000.02-503.12.001002063000000.02-503|22536
02|02063|001002063000000|02-503|001002063000000.02-503.4.001002063000000.02-503|42119
02|02063|001002063000000|02-503|001002063000000.02-503.6.001002063000000.02-503|21085
02|02063|001002063000000|02-503|001002063000000.02-503.8.001002063000000.02-503|40828
02|02063|001002063000000|02-756|001002063000000.02-756.A.001002063000000.02-756|2036
02|02063|001002063000000|02-816|001002063000000.02-816.1A.001002063000000.02-816|528
02|02063|001002063000000|02-865|001002063000000.02-865.A.001002063000000.02-865|757
02|02063|001002063000000|133|001002063000000.133.A.001002063000000.133|11798
02|02063|001002063000000|135|001002063000000.135.1A.001002063000000.135|103908
02|02063|001002063000000|137|001002063000000.137.B.001002063000000.137|7738
02|02063|001002063000000|137|001002063000000.137.C.001002063000000.137|10526
02|02064|000100000000000|13|000100000000000.13.A.000100000000000.13|35
02|02064|000100000000000|131|000100000000000.131.A.000100000000000.131|41
02|02064|000100000000000|132|000100000000000.132.A.000100000000000.132|9
02|02064|000100000000000|133|000100000000000.133.A.000100000000000.133|91
02|02064|000100000000000|135|000100000000000.135.A.000100000000000.135|2450
02|02064|000100000000000|136|000100000000000.136.A.000100000000000.136|3799
02|02064|000100000000000|137|000100000000000.137.A.000100000000000.137|244
02|02064|000100000000000|36|000100000000000.36.A.000100000000000.36|3
02|02064|000100000000000|57|000100000000000.57.A.000100000000000.57|9
02|02064|000100000000000|87|000100000000000.87.A.000100000000000.87|87
02|02064|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|5
02|02064|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|20
02|02064|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|9
02|02064|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|9
02|02064|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|7
02|02064|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02064|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|3796
02|02064|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|8
02|02064|000302000000000|133|000302000000000.133.A.000302000000000.133|95
02|02064|000302000000000|135|000302000000000.135.A.000302000000000.135|2493
02|02064|000302000000000|137|000302000000000.137.A.000302000000000.137|165
02|02064|000302000000000|79|000302000000000.79.A.000302000000000.79|4
02|02064|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|39
02|02064|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|15
02|02064|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|9
02|02064|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|3845
02|02064|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|10
02|02064|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|7
02|02064|000402000000000|133|000402000000000.133.A.000402000000000.133|75
02|02064|000402000000000|135|000402000000000.135.1A.000402000000000.135|2605
02|02064|000402000000000|137|000402000000000.137.A.000402000000000.137|124
02|02064|001002064000000|02-503|001002064000000.02-503.2.001002064000000.02-503|4055
02|02064|001002064000000|135|001002064000000.135.1A.001002064000000.135|2573
02|02065|000100000000000|13|000100000000000.13.A.000100000000000.13|81
02|02065|000100000000000|131|000100000000000.131.A.000100000000000.131|159
02|02065|000100000000000|132|000100000000000.132.A.000100000000000.132|19
02|02065|000100000000000|133|000100000000000.133.A.000100000000000.133|334
02|02065|000100000000000|135|000100000000000.135.A.000100000000000.135|5747
02|02065|000100000000000|136|000100000000000.136.A.000100000000000.136|7241
02|02065|000100000000000|137|000100000000000.137.A.000100000000000.137|1205
02|02065|000100000000000|36|000100000000000.36.A.000100000000000.36|6
02|02065|000100000000000|57|000100000000000.57.A.000100000000000.57|17
02|02065|000100000000000|87|000100000000000.87.A.000100000000000.87|202
02|02065|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|24
02|02065|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|63
02|02065|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|7
02|02065|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|20
02|02065|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|12
02|02065|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02065|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|7048
02|02065|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|9
02|02065|000302000000000|133|000302000000000.133.A.000302000000000.133|307
02|02065|000302000000000|135|000302000000000.135.A.000302000000000.135|5721
02|02065|000302000000000|137|000302000000000.137.A.000302000000000.137|876
02|02065|000302000000000|79|000302000000000.79.A.000302000000000.79|10
02|02065|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|123
02|02065|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|55
02|02065|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|8
02|02065|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|7135
02|02065|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|7
02|02065|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|18
02|02065|000402000000000|133|000402000000000.133.A.000402000000000.133|274
02|02065|000402000000000|135|000402000000000.135.1A.000402000000000.135|6253
02|02065|000402000000000|137|000402000000000.137.A.000402000000000.137|703
02|02065|001002065000000|02-503|001002065000000.02-503.2.001002065000000.02-503|8102
02|02065|001002065000000|02-503|001002065000000.02-503.6.001002065000000.02-503|912
02|02065|001002065000000|133|001002065000000.133.A.001002065000000.133|215
02|02065|001002065000000|135|001002065000000.135.1A.001002065000000.135|5368
02|02065|001002065000000|137|001002065000000.137.A.001002065000000.137|264
02|02065|001002065000000|137|001002065000000.137.B.001002065000000.137|215
02|02066|000100000000000|13|000100000000000.13.A.000100000000000.13|32
02|02066|000100000000000|131|000100000000000.131.A.000100000000000.131|106
02|02066|000100000000000|132|000100000000000.132.A.000100000000000.132|25
02|02066|000100000000000|133|000100000000000.133.A.000100000000000.133|148
02|02066|000100000000000|135|000100000000000.135.A.000100000000000.135|3925
02|02066|000100000000000|136|000100000000000.136.A.000100000000000.136|4952
02|02066|000100000000000|137|000100000000000.137.A.000100000000000.137|574
02|02066|000100000000000|36|000100000000000.36.A.000100000000000.36|6
02|02066|000100000000000|57|000100000000000.57.A.000100000000000.57|13
02|02066|000100000000000|87|000100000000000.87.A.000100000000000.87|107
02|02066|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|15
02|02066|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|26
02|02066|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|10
02|02066|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|30
02|02066|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|13
02|02066|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02066|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|4907
02|02066|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|9
02|02066|000302000000000|133|000302000000000.133.A.000302000000000.133|130
02|02066|000302000000000|135|000302000000000.135.A.000302000000000.135|3903
02|02066|000302000000000|137|000302000000000.137.A.000302000000000.137|444
02|02066|000302000000000|79|000302000000000.79.A.000302000000000.79|8
02|02066|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|92
02|02066|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|23
02|02066|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|9
02|02066|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|4951
02|02066|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|9
02|02066|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|24
02|02066|000402000000000|133|000402000000000.133.A.000402000000000.133|111
02|02066|000402000000000|135|000402000000000.135.1A.000402000000000.135|4078
02|02066|000402000000000|137|000402000000000.137.A.000402000000000.137|403
02|02066|001002066000000|02-1911|001002066000000.02-1911.A.001002066000000.02-1911|95
02|02066|001002066000000|02-503|001002066000000.02-503.2.001002066000000.02-503|5716
02|02066|001002066000000|135|001002066000000.135.1A.001002066000000.135|3515
02|02066|001002066000000|137|001002066000000.137.A.001002066000000.137|371
02|02067|000100000000000|13|000100000000000.13.A.000100000000000.13|117
02|02067|000100000000000|131|000100000000000.131.A.000100000000000.131|435
02|02067|000100000000000|132|000100000000000.132.A.000100000000000.132|76
02|02067|000100000000000|133|000100000000000.133.A.000100000000000.133|524
02|02067|000100000000000|135|000100000000000.135.A.000100000000000.135|11600
02|02067|000100000000000|136|000100000000000.136.A.000100000000000.136|10248
02|02067|000100000000000|137|000100000000000.137.A.000100000000000.137|2090
02|02067|000100000000000|36|000100000000000.36.A.000100000000000.36|21
02|02067|000100000000000|57|000100000000000.57.A.000100000000000.57|35
02|02067|000100000000000|87|000100000000000.87.A.000100000000000.87|443
02|02067|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|51
02|02067|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|97
02|02067|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|26
02|02067|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|89
02|02067|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|27
02|02067|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|1
02|02067|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|9941
02|02067|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|60
02|02067|000302000000000|133|000302000000000.133.A.000302000000000.133|503
02|02067|000302000000000|135|000302000000000.135.A.000302000000000.135|11916
02|02067|000302000000000|137|000302000000000.137.A.000302000000000.137|1644
02|02067|000302000000000|79|000302000000000.79.A.000302000000000.79|27
02|02067|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|315
02|02067|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|91
02|02067|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|27
02|02067|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|10184
02|02067|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|53
02|02067|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|78
02|02067|000402000000000|133|000402000000000.133.A.000402000000000.133|460
02|02067|000402000000000|135|000402000000000.135.1A.000402000000000.135|12429
02|02067|000402000000000|137|000402000000000.137.A.000402000000000.137|1439
02|02067|001002067000000|02-1911|001002067000000.02-1911.A.001002067000000.02-1911|227
02|02067|001002067000000|02-503|001002067000000.02-503.2.001002067000000.02-503|10479
02|02067|001002067000000|02-816|001002067000000.02-816.1A.001002067000000.02-816|69
02|02067|001002067000000|135|001002067000000.135.1A.001002067000000.135|6785
02|02067|001002067000000|135|001002067000000.135.2A.001002067000000.135|4127
02|02067|001002067000000|135|001002067000000.135.4A.001002067000000.135|2236
02|02067|001002067000000|137|001002067000000.137.A.001002067000000.137|596
02|02067|001002067000000|137|001002067000000.137.B.001002067000000.137|604
02|02068|000100000000000|13|000100000000000.13.A.000100000000000.13|45
02|02068|000100000000000|131|000100000000000.131.A.000100000000000.131|155
02|02068|000100000000000|132|000100000000000.132.A.000100000000000.132|11
02|02068|000100000000000|133|000100000000000.133.A.000100000000000.133|311
02|02068|000100000000000|135|000100000000000.135.A.000100000000000.135|4177
02|02068|000100000000000|136|000100000000000.136.A.000100000000000.136|4383
02|02068|000100000000000|137|000100000000000.137.A.000100000000000.137|513
02|02068|000100000000000|36|000100000000000.36.A.000100000000000.36|3
02|02068|000100000000000|57|000100000000000.57.A.000100000000000.57|6
02|02068|000100000000000|87|000100000000000.87.A.000100000000000.87|127
02|02068|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|5
02|02068|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|31
02|02068|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|11
02|02068|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|13
02|02068|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|5
02|02068|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02068|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|4165
02|02068|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|9
02|02068|000302000000000|133|000302000000000.133.A.000302000000000.133|277
02|02068|000302000000000|135|000302000000000.135.A.000302000000000.135|4367
02|02068|000302000000000|137|000302000000000.137.A.000302000000000.137|339
02|02068|000302000000000|79|000302000000000.79.A.000302000000000.79|9
02|02068|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|124
02|02068|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|26
02|02068|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|10
02|02068|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|4145
02|02068|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|6
02|02068|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|12
02|02068|000402000000000|133|000402000000000.133.A.000402000000000.133|252
02|02068|000402000000000|135|000402000000000.135.1A.000402000000000.135|4668
02|02068|000402000000000|137|000402000000000.137.A.000402000000000.137|272
02|02068|001002068000000|02-503|001002068000000.02-503.12.001002068000000.02-503|2955
02|02068|001002068000000|02-503|001002068000000.02-503.4.001002068000000.02-503|1614
02|02068|001002068000000|133|001002068000000.133.A.001002068000000.133|226
02|02068|001002068000000|135|001002068000000.135.1A.001002068000000.135|5407
02|02069|000100000000000|13|000100000000000.13.A.000100000000000.13|115
02|02069|000100000000000|131|000100000000000.131.A.000100000000000.131|352
02|02069|000100000000000|132|000100000000000.132.A.000100000000000.132|45
02|02069|000100000000000|133|000100000000000.133.A.000100000000000.133|746
02|02069|000100000000000|135|000100000000000.135.A.000100000000000.135|9823
02|02069|000100000000000|136|000100000000000.136.A.000100000000000.136|9276
